id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,lotsize,status,price,listeddate,daysonmarket,bedrooms,bathrooms,squarefootage,yearbuilt,log_price
"5530-Metrowest-Blvd,---9-211,-Orlando,-FL-32811","5530 Metrowest Blvd, # 9-211, Orlando, FL 32811",5530 Metrowest Blvd,# 9-211,Orlando,FL,32811,Orange,28.5124,-81.456657,condo,7035.0,Active,219000,2024-08-04T00:00:00.000Z,265,2.0,2.0,1073.0,1999.0,12.296831574998258
"5578-Metrowest-Blvd,-Apt-107,-Orlando,-FL-32811","5578 Metrowest Blvd, Apt 107, Orlando, FL 32811",5578 Metrowest Blvd,Apt 107,Orlando,FL,32811,Orange,28.512568,-81.457985,condo,17424.0,Active,185000,2024-08-05T00:00:00.000Z,264,1.0,1.0,840.0,1999.0,12.128116509451258
"223-Hope-Cir,-Orlando,-FL-32811","223 Hope Cir, Orlando, FL 32811",223 Hope Cir,,Orlando,FL,32811,Orange,28.544652,-81.450148,single_family,11326.0,Active,315000,2024-08-08T00:00:00.000Z,261,4.0,2.0,1446.0,1958.0,12.660331092405906
"5341-Indian-Creek-Dr,---B,-Orlando,-FL-32811","5341 Indian Creek Dr, # B, Orlando, FL 32811",5341 Indian Creek Dr,# B,Orlando,FL,32811,Orange,28.491896,-81.453353,condo,2596.0,Active,155000,2024-08-18T00:00:00.000Z,251,2.0,1.5,926.0,1973.0,11.951186847493476
"4367-White-Pine-Ave,---4,-Orlando,-FL-32811","4367 White Pine Ave, # 4, Orlando, FL 32811",4367 White Pine Ave,# 4,Orlando,FL,32811,Orange,28.498956,-81.457428,condo,2564.0,Active,200000,2024-08-29T00:00:00.000Z,240,2.0,2.0,948.0,1985.0,12.206077645517674
"4316-S-Kirkman-Rd,-Apt-1602,-Orlando,-FL-32811","4316 S Kirkman Rd, Apt 1602, Orlando, FL 32811",4316 S Kirkman Rd,Apt 1602,Orlando,FL,32811,Orange,28.499048,-81.460969,condo,8504.0,Active,209999,2024-09-11T00:00:00.000Z,227,3.0,2.0,1245.0,1997.0,12.254862809699606
"4881-Cypress-Woods-Dr,-Apt-3213,-Orlando,-FL-32811","4881 Cypress Woods Dr, Apt 3213, Orlando, FL 32811",4881 Cypress Woods Dr,Apt 3213,Orlando,FL,32811,Orange,28.493601,-81.451863,condo,24394.0,Active,168000,2024-09-13T00:00:00.000Z,225,2.0,2.0,1107.0,2000.0,12.031725210748633
"4910-Huppel-Ave,-Orlando,-FL-32811","4910 Huppel Ave, Orlando, FL 32811",4910 Huppel Ave,,Orlando,FL,32811,Orange,28.535808,-81.445116,single_family,6769.0,Active,225000,2024-09-21T00:00:00.000Z,217,3.0,1.0,1092.0,1959.0,12.323860125621126
"4768-Walden-Cir,-Apt-327,-Orlando,-FL-32811","4768 Walden Cir, Apt 327, Orlando, FL 32811",4768 Walden Cir,Apt 327,Orlando,FL,32811,Orange,28.48996,-81.43998,condo,7035.0,Active,200000,2024-10-02T00:00:00.000Z,206,2.0,2.0,956.0,1988.0,12.206077645517674
"4817-Cypress-Woods-Dr,-Apt-5107,-Orlando,-FL-32811","4817 Cypress Woods Dr, Apt 5107, Orlando, FL 32811",4817 Cypress Woods Dr,Apt 5107,Orlando,FL,32811,Orange,28.49309,-81.45089,condo,16553.0,Active,230000,2024-10-04T00:00:00.000Z,204,2.0,2.0,1186.0,2001.0,12.345838935721968
"4611-Gate-Pl,---H203,-Orlando,-FL-32811","4611 Gate Pl, # H203, Orlando, FL 32811",4611 Gate Pl,# H203,Orlando,FL,32811,Orange,28.494989,-81.441864,condo,8126.0,Active,212000,2024-10-04T00:00:00.000Z,204,2.0,2.0,1080.0,1989.0,12.264346270624157
"5132-Conroy-Rd,---17,-Orlando,-FL-32811","5132 Conroy Rd, # 17, Orlando, FL 32811",5132 Conroy Rd,# 17,Orlando,FL,32811,Orange,28.49417,-81.44555,condo,10019.0,Active,198000,2024-10-15T00:00:00.000Z,193,3.0,2.0,1237.0,1988.0,12.19602736016897
"4410-Shadow-Crest-Pl,---2,-Orlando,-FL-32811","4410 Shadow Crest Pl, # 2, Orlando, FL 32811",4410 Shadow Crest Pl,# 2,Orlando,FL,32811,Orange,28.498691,-81.455173,condo,2564.0,Active,189000,2024-10-22T00:00:00.000Z,186,2.0,1.5,909.0,1981.0,12.149507585033072
"828-Willie-Mays-Pkwy,-Orlando,-FL-32811","828 Willie Mays Pkwy, Orlando, FL 32811",828 Willie Mays Pkwy,,Orlando,FL,32811,Orange,28.531735,-81.438769,single_family,6542.0,Active,239000,2024-11-01T00:00:00.000Z,176,3.0,2.0,868.0,1935.0,12.384223015005313
"5132-Conroy-Rd,---31,-Orlando,-FL-32811","5132 Conroy Rd, # 31, Orlando, FL 32811",5132 Conroy Rd,# 31,Orlando,FL,32811,Orange,28.49417,-81.44555,condo,10019.0,Active,226900,2024-10-30T00:00:00.000Z,178,3.0,2.0,1237.0,1988.0,12.332269077986075
"4621-College-Dr,-Orlando,-FL-32811","4621 College Dr, Orlando, FL 32811",4621 College Dr,,Orlando,FL,32811,Orange,28.535497,-81.438966,single_family,3093.0,Active,200000,2024-11-04T00:00:00.000Z,173,2.0,1.0,931.0,2016.0,12.206077645517674
"4308-S-Kirkman-Rd,-Apt-1710,-Orlando,-FL-32811","4308 S Kirkman Rd, Apt 1710, Orlando, FL 32811",4308 S Kirkman Rd,Apt 1710,Orlando,FL,32811,Orange,28.499019,-81.460442,condo,7671.0,Active,198000,2024-11-05T00:00:00.000Z,172,1.0,1.0,779.0,1997.0,12.19602736016897
"222-Ronnie-Cir,-Orlando,-FL-32811","222 Ronnie Cir, Orlando, FL 32811",222 Ronnie Cir,,Orlando,FL,32811,Orange,28.543698,-81.452279,single_family,11326.0,Active,247000,2024-10-31T00:00:00.000Z,177,2.0,1.5,1241.0,1959.0,12.417147664184915
"4647-Cason-Cove-Dr,-Apt-2425,-Orlando,-FL-32811","4647 Cason Cove Dr, Apt 2425, Orlando, FL 32811",4647 Cason Cove Dr,Apt 2425,Orlando,FL,32811,Orange,28.49893,-81.438704,condo,5791.0,Active,130000,2024-11-08T00:00:00.000Z,169,1.0,1.0,600.0,1988.0,11.775297421715827
"4641-Cason-Cove-Dr,-Apt-2124,-Orlando,-FL-32811","4641 Cason Cove Dr, Apt 2124, Orlando, FL 32811",4641 Cason Cove Dr,Apt 2124,Orlando,FL,32811,Orange,28.498547,-81.437564,condo,6337.0,Active,155900,2024-11-12T00:00:00.000Z,165,2.0,2.0,900.0,1988.0,11.956976469393481
"4368-S-Kirkman-Rd,-Apt-213,-Orlando,-FL-32811","4368 S Kirkman Rd, Apt 213, Orlando, FL 32811",4368 S Kirkman Rd,Apt 213,Orlando,FL,32811,Orange,28.497833,-81.460197,condo,7671.0,Active,225000,2024-11-15T00:00:00.000Z,162,3.0,2.0,1199.0,1997.0,12.323860125621126
"4352-S-Kirkman-Rd,-Apt-1213,-Orlando,-FL-32811","4352 S Kirkman Rd, Apt 1213, Orlando, FL 32811",4352 S Kirkman Rd,Apt 1213,Orlando,FL,32811,Orange,28.497957,-81.461362,condo,9965.0,Active,184900,2024-11-22T00:00:00.000Z,155,1.0,1.0,729.0,1997.0,12.127575825689417
"5140-Conroy-Rd,---38,-Orlando,-FL-32811","5140 Conroy Rd, # 38, Orlando, FL 32811",5140 Conroy Rd,# 38,Orlando,FL,32811,Orange,28.494208,-81.444834,condo,8484.0,Active,213900,2024-11-18T00:00:00.000Z,159,2.0,2.0,988.0,1988.0,12.273268570141383
"4336-S-Kirkman-Rd,-Apt-701,-Orlando,-FL-32811","4336 S Kirkman Rd, Apt 701, Orlando, FL 32811",4336 S Kirkman Rd,Apt 701,Orlando,FL,32811,Orange,28.497609,-81.461822,condo,7671.0,Active,255000,2024-11-18T00:00:00.000Z,159,3.0,2.0,1199.0,1997.0,12.449022745701502
"4368-S-Kirkman-Rd,-Apt-212,-Orlando,-FL-32811","4368 S Kirkman Rd, Apt 212, Orlando, FL 32811",4368 S Kirkman Rd,Apt 212,Orlando,FL,32811,Orange,28.497862,-81.460216,condo,7671.0,Active,185000,2024-11-18T00:00:00.000Z,159,1.0,1.0,779.0,1997.0,12.128116509451258
"5578-Metrowest-Blvd,-Apt-101,-Orlando,-FL-32811","5578 Metrowest Blvd, Apt 101, Orlando, FL 32811",5578 Metrowest Blvd,Apt 101,Orlando,FL,32811,Orange,28.512568,-81.457985,condo,7035.0,Active,229900,2024-12-05T00:00:00.000Z,142,3.0,2.0,1362.0,1999.0,12.345404060459082
"5466-Pine-Creek-Dr,---2002,-Orlando,-FL-32811","5466 Pine Creek Dr, # 2002, Orlando, FL 32811",5466 Pine Creek Dr,# 2002,Orlando,FL,32811,Orange,28.493293,-81.455233,condo,5531.0,Active,205000,2024-12-12T00:00:00.000Z,135,3.0,2.5,1617.0,1973.0,12.230770136157428
"4601-Cason-Cove-Dr,-Apt-214,-Orlando,-FL-32811","4601 Cason Cove Dr, Apt 214, Orlando, FL 32811",4601 Cason Cove Dr,Apt 214,Orlando,FL,32811,Orange,28.497327,-81.438266,condo,5968.0,Active,128900,2024-12-14T00:00:00.000Z,133,1.0,1.0,600.0,1988.0,11.766799946849087
"5124-Conroy-Rd,-Unit-635,-Orlando,-FL-32811","5124 Conroy Rd, Unit 635, Orlando, FL 32811",5124 Conroy Rd,Unit 635,Orlando,FL,32811,Orange,28.494862,-81.445953,condo,8645.0,Active,144900,2024-12-21T00:00:00.000Z,126,1.0,1.0,711.0,1988.0,11.88380602959621
"4368-S-Kirkman-Rd,-Apt-201,-Orlando,-FL-32811","4368 S Kirkman Rd, Apt 201, Orlando, FL 32811",4368 S Kirkman Rd,Apt 201,Orlando,FL,32811,Orange,28.497834,-81.460199,condo,7671.0,Active,199000,2024-12-17T00:00:00.000Z,130,2.0,2.0,996.0,1997.0,12.201065128819632
"5542-Metrowest-Blvd,-Apt-206,-Orlando,-FL-32811","5542 Metrowest Blvd, Apt 206, Orlando, FL 32811",5542 Metrowest Blvd,Apt 206,Orlando,FL,32811,Orange,28.511213,-81.455818,condo,19602.0,Active,217000,2024-12-17T00:00:00.000Z,130,2.0,2.0,1159.0,1999.0,12.28765724080691
"5436-Wood-Crossing-St,-Orlando,-FL-32811","5436 Wood Crossing St, Orlando, FL 32811",5436 Wood Crossing St,,Orlando,FL,32811,Orange,28.53289,-81.453312,single_family,4199.0,Active,300000,2024-12-20T00:00:00.000Z,127,3.0,2.0,1181.0,1991.0,12.611541086966115
"4402-Middlebrook-Rd,---4,-Orlando,-FL-32811","4402 Middlebrook Rd, # 4, Orlando, FL 32811",4402 Middlebrook Rd,# 4,Orlando,FL,32811,Orange,28.498177,-81.453778,condo,10019.0,Active,215000,2024-12-19T00:00:00.000Z,128,2.0,2.0,1093.0,1984.0,12.278397958261774
"4320-S-Kirkman-Rd,-Apt-1513,-Orlando,-FL-32811","4320 S Kirkman Rd, Apt 1513, Orlando, FL 32811",4320 S Kirkman Rd,Apt 1513,Orlando,FL,32811,Orange,28.498925,-81.461531,condo,7671.0,Active,195000,2024-12-17T00:00:00.000Z,130,2.0,2.0,996.0,1997.0,12.180759965737863
"5308-Pebble-Beach-Dr,---F01--1,-Orlando,-FL-32811","5308 Pebble Beach Dr, # F01 -1, Orlando, FL 32811",5308 Pebble Beach Dr,# F01 -1,Orlando,FL,32811,Orange,28.492802,-81.45295,condo,5314.0,Active,185000,2024-12-13T00:00:00.000Z,134,3.0,2.0,1379.0,1973.0,12.128116509451258
"5132-Conroy-Rd,-Unit-932,-Orlando,-FL-32811","5132 Conroy Rd, Unit 932, Orlando, FL 32811",5132 Conroy Rd,Unit 932,Orlando,FL,32811,Orange,28.495899,-81.448728,condo,7035.0,Active,179900,2024-12-19T00:00:00.000Z,128,3.0,2.0,1237.0,1988.0,12.100161978566867
"4728-Walden-Cir,---37,-Orlando,-FL-32811","4728 Walden Cir, # 37, Orlando, FL 32811",4728 Walden Cir,# 37,Orlando,FL,32811,Orange,28.490559,-81.443922,condo,8558.0,Active,180000,2024-12-23T00:00:00.000Z,124,3.0,2.0,1111.0,1988.0,12.100717685412471
"4324-S-Kirkman-Rd,-Apt-1105,-Orlando,-FL-32811","4324 S Kirkman Rd, Apt 1105, Orlando, FL 32811",4324 S Kirkman Rd,Apt 1105,Orlando,FL,32811,Orange,28.498496,-81.461745,condo,7670.0,Active,175000,2024-12-31T00:00:00.000Z,116,2.0,2.0,996.0,1997.0,12.07254696717504
"4339-Solomon-Dr,-Orlando,-FL-32811","4339 Solomon Dr, Orlando, FL 32811",4339 Solomon Dr,,Orlando,FL,32811,Orange,28.51513,-81.433179,single_family,6779.0,Active,249500,2025-01-03T00:00:00.000Z,113,3.0,1.5,1735.0,1969.0,12.427218202181711
"308-Hope-Cir,-Orlando,-FL-32811","308 Hope Cir, Orlando, FL 32811",308 Hope Cir,,Orlando,FL,32811,Orange,28.54567,-81.450847,single_family,9318.0,Active,320000,2025-01-06T00:00:00.000Z,110,4.0,3.0,1274.0,1958.0,12.676079399771027
"3361-S-Kirkman-Rd,-Apt-811,-Orlando,-FL-32811","3361 S Kirkman Rd, Apt 811, Orlando, FL 32811",3361 S Kirkman Rd,Apt 811,Orlando,FL,32811,Orange,28.505897,-81.456905,condo,15682.0,Active,269000,2025-01-07T00:00:00.000Z,109,4.0,2.0,1620.0,1999.0,12.502470376049185
"4849-Cypress-Woods-Dr,-Apt-1310,-Orlando,-FL-32811","4849 Cypress Woods Dr, Apt 1310, Orlando, FL 32811",4849 Cypress Woods Dr,Apt 1310,Orlando,FL,32811,Orange,28.493635,-81.451097,condo,16553.0,Active,252000,2025-01-13T00:00:00.000Z,103,3.0,2.5,1405.0,2000.0,12.437188334739655
"5430-W-Washington-St,-Orlando,-FL-32811","5430 W Washington St, Orlando, FL 32811",5430 W Washington St,,Orlando,FL,32811,Orange,28.543341,-81.455322,manufactured,7035.0,Active,49990,2025-01-12T00:00:00.000Z,104,2.0,1.0,644.0,2005.0,10.819598268208338
"4818-Marks-B2-Ter,---385,-Orlando,-FL-32811","4818 Marks B2 Ter, # 385, Orlando, FL 32811",4818 Marks B2 Ter,# 385,Orlando,FL,32811,Orange,28.496733,-81.443443,condo,5386.0,Active,206000,2025-01-13T00:00:00.000Z,103,2.0,2.0,1072.0,1984.0,12.235636302128867
"5341-Bamboo-Ct,---418,-Orlando,-FL-32811","5341 Bamboo Ct, # 418, Orlando, FL 32811",5341 Bamboo Ct,# 418,Orlando,FL,32811,Orange,28.496774,-81.451969,townhouse,2608.0,Active,260000,2025-01-13T00:00:00.000Z,103,2.0,2.5,1285.0,1986.0,12.468440756144114
"1783-Flores-Ct,-Orlando,-FL-32811","1783 Flores Ct, Orlando, FL 32811",1783 Flores Ct,,Orlando,FL,32811,Orange,28.521071,-81.439626,single_family,6821.0,Active,320000,2025-01-10T00:00:00.000Z,106,3.0,1.5,1116.0,1971.0,12.676079399771027
"4332-S-Kirkman-Rd,-Apt-1013,-Orlando,-FL-32811","4332 S Kirkman Rd, Apt 1013, Orlando, FL 32811",4332 S Kirkman Rd,Apt 1013,Orlando,FL,32811,Orange,28.497982,-81.462133,condo,7671.0,Active,179999,2025-01-15T00:00:00.000Z,101,2.0,2.0,996.0,1997.0,12.100712129872347
"4366-Kirkland-Blvd,-Orlando,-FL-32811","4366 Kirkland Blvd, Orlando, FL 32811",4366 Kirkland Blvd,,Orlando,FL,32811,Orange,28.516137,-81.433362,single_family,7097.0,Active,285000,2025-01-17T00:00:00.000Z,99,3.0,2.0,1641.0,1965.0,12.560247968016562
"5429-Vineland-Rd,---S,-Orlando,-FL-32811","5429 Vineland Rd, # S, Orlando, FL 32811",5429 Vineland Rd,# S,Orlando,FL,32811,Orange,28.483343,-81.448602,condo,5020.0,Active,237000,2025-01-20T00:00:00.000Z,96,2.0,2.0,1139.0,1983.0,12.37581963951765
"5381-Vineland-Rd,---S,-Orlando,-FL-32811","5381 Vineland Rd, # S, Orlando, FL 32811",5381 Vineland Rd,# S,Orlando,FL,32811,Orange,28.483821,-81.449113,condo,5302.0,Active,225000,2025-01-23T00:00:00.000Z,93,2.0,2.5,1221.0,1980.0,12.323860125621126
"4865-Cypress-Woods-Dr,-Apt-2109,-Orlando,-FL-32811","4865 Cypress Woods Dr, Apt 2109, Orlando, FL 32811",4865 Cypress Woods Dr,Apt 2109,Orlando,FL,32811,Orange,28.494108,-81.451358,condo,16553.0,Active,165000,2025-01-27T00:00:00.000Z,89,2.0,2.0,1107.0,2000.0,12.013706813470414
"5316-Pebble-Beach-Dr,---E,-Orlando,-FL-32811","5316 Pebble Beach Dr, # E, Orlando, FL 32811",5316 Pebble Beach Dr,# E,Orlando,FL,32811,Orange,28.492803,-81.452941,condo,5314.0,Active,190900,2025-01-24T00:00:00.000Z,92,2.0,2.5,1308.0,1973.0,12.159510248044802
"5302-Burning-Tree-Dr,---F02--2,-Orlando,-FL-32811","5302 Burning Tree Dr, # F02 -2, Orlando, FL 32811",5302 Burning Tree Dr,# F02 -2,Orlando,FL,32811,Orange,28.491657,-81.451965,condo,5348.0,Active,170000,2025-01-24T00:00:00.000Z,92,3.0,2.0,1379.0,1973.0,12.04355959836804
"5124-Conroy-Rd,---27,-Orlando,-FL-32811","5124 Conroy Rd, # 27, Orlando, FL 32811",5124 Conroy Rd,# 27,Orlando,FL,32811,Orange,28.494823,-81.445831,condo,8645.0,Active,194000,2025-01-31T00:00:00.000Z,85,2.0,2.0,988.0,1988.0,12.175618592671356
"2101-La-Due-Ct,-Orlando,-FL-32811","2101 La Due Ct, Orlando, FL 32811",2101 La Due Ct,,Orlando,FL,32811,Orange,28.517544,-81.440434,single_family,6768.0,Active,255000,2025-01-31T00:00:00.000Z,85,4.0,1.5,1250.0,1970.0,12.449022745701502
"5548-Metrowest-Blvd,-Apt-101,-Orlando,-FL-32811","5548 Metrowest Blvd, Apt 101, Orlando, FL 32811",5548 Metrowest Blvd,Apt 101,Orlando,FL,32811,Orange,28.511238,-81.456696,condo,18295.0,Active,220000,2025-02-03T00:00:00.000Z,82,2.0,2.0,1205.0,1999.0,12.301387370778713
"5518-Metrowest-Blvd,-Apt-104,-Orlando,-FL-32811","5518 Metrowest Blvd, Apt 104, Orlando, FL 32811",5518 Metrowest Blvd,Apt 104,Orlando,FL,32811,Orange,28.513029,-81.455719,condo,9552.0,Active,179000,2025-02-04T00:00:00.000Z,81,1.0,1.0,786.0,1999.0,12.095146671399466
"4826-Marks-Ter,---389,-Orlando,-FL-32811","4826 Marks Ter, # 389, Orlando, FL 32811",4826 Marks Ter,# 389,Orlando,FL,32811,Orange,28.496733,-81.443443,townhouse,7035.0,Active,239000,2025-02-04T00:00:00.000Z,81,2.0,2.0,1072.0,1984.0,12.384223015005313
"4636-Southlawn-Ave,-Orlando,-FL-32811","4636 Southlawn Ave, Orlando, FL 32811",4636 Southlawn Ave,,Orlando,FL,32811,Orange,28.490538,-81.448608,single_family,3600.0,Active,469000,2025-02-06T00:00:00.000Z,79,3.0,2.5,1858.0,2014.0,13.058360179622305
"783-Cornelia-Ct,-Orlando,-FL-32811","783 Cornelia Ct, Orlando, FL 32811",783 Cornelia Ct,,Orlando,FL,32811,Orange,28.53253,-81.441569,single_family,7149.0,Active,289990,2025-02-06T00:00:00.000Z,79,3.0,2.0,1258.0,1973.0,12.57760516699832
"1057-Inkberry-Ct,-Orlando,-FL-32811","1057 Inkberry Ct, Orlando, FL 32811",1057 Inkberry Ct,,Orlando,FL,32811,Orange,28.528296,-81.448953,single_family,3694.0,Active,309699,2025-02-06T00:00:00.000Z,79,3.0,2.0,1009.0,1990.0,12.643359365961294
"5144-Conroy-Rd,---35,-Orlando,-FL-32811","5144 Conroy Rd, # 35, Orlando, FL 32811",5144 Conroy Rd,# 35,Orlando,FL,32811,Orange,28.493518,-81.445109,condo,10019.0,Active,215000,2025-02-05T00:00:00.000Z,80,2.0,2.0,1028.0,1988.0,12.278397958261774
"304-Dover-St,-Orlando,-FL-32811","304 Dover St, Orlando, FL 32811",304 Dover St,,Orlando,FL,32811,Orange,28.545536,-81.445939,single_family,6254.0,Active,263000,2025-02-08T00:00:00.000Z,77,3.0,2.0,1113.0,1990.0,12.479913113434042
"5286-Willow-Ct,---505,-Orlando,-FL-32811","5286 Willow Ct, # 505, Orlando, FL 32811",5286 Willow Ct,# 505,Orlando,FL,32811,Orange,28.49543,-81.451031,condo,2627.0,Active,244900,2025-02-08T00:00:00.000Z,77,2.0,2.5,1285.0,1986.0,12.408609326231229
"5368-Elm-Ct,---354,-Orlando,-FL-32811","5368 Elm Ct, # 354, Orlando, FL 32811",5368 Elm Ct,# 354,Orlando,FL,32811,Orange,28.497482,-81.45254,condo,2620.0,Active,235000,2025-02-09T00:00:00.000Z,76,2.0,2.5,1285.0,1985.0,12.367345048436391
"5116-Conroy-Rd,---12,-Orlando,-FL-32811","5116 Conroy Rd, # 12, Orlando, FL 32811",5116 Conroy Rd,# 12,Orlando,FL,32811,Orange,28.495482,-81.446689,condo,8429.0,Active,208000,2025-02-09T00:00:00.000Z,76,2.0,2.0,988.0,1988.0,12.245298166364206
"2224-Patterson-Ave,-Orlando,-FL-32811","2224 Patterson Ave, Orlando, FL 32811",2224 Patterson Ave,,Orlando,FL,32811,Orange,28.516742,-81.4333,single_family,6600.0,Active,320000,2025-02-10T00:00:00.000Z,75,3.0,2.0,1497.0,1965.0,12.676079399771027
"5152-Conroy-Rd,-Unit-1333,-Orlando,-FL-32811","5152 Conroy Rd, Unit 1333, Orlando, FL 32811",5152 Conroy Rd,Unit 1333,Orlando,FL,32811,Orange,28.49349,-81.445941,condo,6711.0,Active,152000,2025-02-10T00:00:00.000Z,75,1.0,1.0,597.0,1988.0,11.931642378754141
"5128-Conroy-Rd,-Unit-725,-Orlando,-FL-32811","5128 Conroy Rd, Unit 725, Orlando, FL 32811",5128 Conroy Rd,Unit 725,Orlando,FL,32811,Orange,28.494505,-81.445335,condo,7341.0,Active,162500,2025-02-11T00:00:00.000Z,74,1.0,1.0,597.0,1988.0,11.998439434579149
"5201-Vineland-Rd,---112,-Orlando,-FL-32811","5201 Vineland Rd, # 112, Orlando, FL 32811",5201 Vineland Rd,# 112,Orlando,FL,32811,Orange,28.48422,-81.447411,condo,13939.0,Active,219000,2025-02-11T00:00:00.000Z,74,2.0,2.0,1048.0,1982.0,12.296831574998258
"5120-Conroy-Rd,-Unit-513,-Orlando,-FL-32811","5120 Conroy Rd, Unit 513, Orlando, FL 32811",5120 Conroy Rd,Unit 513,Orlando,FL,32811,Orange,28.495161,-81.44622,condo,8978.0,Active,169000,2025-02-11T00:00:00.000Z,74,1.0,1.0,711.0,1988.0,12.037659911047468
"2413-Spingarn-Ct,-Orlando,-FL-32811","2413 Spingarn Ct, Orlando, FL 32811",2413 Spingarn Ct,,Orlando,FL,32811,Orange,28.515323,-81.435406,single_family,9868.0,Active,270000,2025-02-11T00:00:00.000Z,74,3.0,1.5,1250.0,1969.0,12.506180941677357
"5311-Burning-Tree-Dr,---D,-Orlando,-FL-32811","5311 Burning Tree Dr, # D, Orlando, FL 32811",5311 Burning Tree Dr,# D,Orlando,FL,32811,Orange,28.491863,-81.452375,condo,5314.0,Active,169000,2025-02-12T00:00:00.000Z,73,2.0,2.0,1123.0,1973.0,12.037659911047468
"5436-Bayberry-Homes-Rd,-Orlando,-FL-32811","5436 Bayberry Homes Rd, Orlando, FL 32811",5436 Bayberry Homes Rd,,Orlando,FL,32811,Orange,28.531095,-81.454291,single_family,4041.0,Active,279900,2025-02-12T00:00:00.000Z,73,3.0,2.0,1187.0,1989.0,12.5421912482017
"23-Judith-Ln,-Orlando,-FL-32811","23 Judith Ln, Orlando, FL 32811",23 Judith Ln,,Orlando,FL,32811,Orange,28.541125,-81.43771,single_family,8359.0,Active,293000,2025-02-13T00:00:00.000Z,72,4.0,2.0,1321.0,1968.0,12.587931300962664
"130-Mandrake-St,-Orlando,-FL-32811","130 Mandrake St, Orlando, FL 32811",130 Mandrake St,,Orlando,FL,32811,Orange,28.544466,-81.448798,single_family,7502.0,Active,283000,2025-02-13T00:00:00.000Z,72,3.0,2.0,1390.0,1910.0,12.553205710188037
