id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,bedrooms,bathrooms,squarefootage,lotsize,yearbuilt,status,price,listeddate,daysonmarket,log_price
"3109-Williams-St,-Orlando,-FL-32806","3109 Williams St, Orlando, FL 32806",3109 Williams St,,Orlando,FL,32806,Orange,28.505269,-81.356744,single_family,1.0,1.0,572.0,12197.0,1958.0,Active,445000,2024-12-17T00:00:00.000Z,112,13.005831808336863
"730-E-Michigan-St,-Unit-139,-Orlando,-FL-32806","730 E Michigan St, Unit 139, Orlando, FL 32806",730 E Michigan St,Unit 139,Orlando,FL,32806,Orange,28.512148,-81.367661,condo,2.0,2.0,994.0,12197.0,1969.0,Active,190000,2024-12-20T00:00:00.000Z,109,12.154784614286667
"3522-E-Kaley-Ave,-Orlando,-FL-32806","3522 E Kaley Ave, Orlando, FL 32806",3522 E Kaley Ave,,Orlando,FL,32806,Orange,28.520733,-81.33949,single_family,3.0,2.0,1563.0,10890.0,1970.0,Active,509999,2024-12-21T00:00:00.000Z,108,13.142166004700508
"3022-Peel-Ave,-Orlando,-FL-32806","3022 Peel Ave, Orlando, FL 32806",3022 Peel Ave,,Orlando,FL,32806,Orange,28.508952,-81.347909,single_family,4.0,2.0,3017.0,16117.0,2024.0,Active,949000,2024-12-24T00:00:00.000Z,105,13.76316513133229
"3651-S-Rosalind-Ave,-Orlando,-FL-32806","3651 S Rosalind Ave, Orlando, FL 32806",3651 S Rosalind Ave,,Orlando,FL,32806,Orange,28.500162,-81.374697,single_family,3.0,2.0,1845.0,20909.0,1964.0,Active,885000,2025-01-04T00:00:00.000Z,94,13.69334405393293
"42-W-Harding-St,-Unit-D,-Orlando,-FL-32806","42 W Harding St, Unit D, Orlando, FL 32806",42 W Harding St,Unit D,Orlando,FL,32806,Orange,28.518288,-81.378754,townhouse,3.0,2.0,2061.0,1269.0,2023.0,Active,515000,2025-01-07T00:00:00.000Z,91,13.151924121391561
"66-W-Harding-St,-Unit-B,-Orlando,-FL-32806","66 W Harding St, Unit B, Orlando, FL 32806",66 W Harding St,Unit B,Orlando,FL,32806,Orange,28.51807,-81.37886,townhouse,3.0,2.0,2126.0,1350.0,2023.0,Active,585000,2025-01-07T00:00:00.000Z,91,13.279368835614243
"811-Briercliff-Dr,-Orlando,-FL-32806","811 Briercliff Dr, Orlando, FL 32806",811 Briercliff Dr,,Orlando,FL,32806,Orange,28.528155,-81.366154,single_family,3.0,2.0,1500.0,7771.0,1948.0,Active,465000,2025-01-09T00:00:00.000Z,89,13.049794835104816
"2009-S-Osceola-Ave,-Orlando,-FL-32806","2009 S Osceola Ave, Orlando, FL 32806",2009 S Osceola Ave,,Orlando,FL,32806,Orange,28.519003,-81.370256,single_family,3.0,1.0,1252.0,7024.0,1951.0,Active,599000,2025-01-13T00:00:00.000Z,85,13.303018546545275
"734-E-Michigan-St,-Unit-113,-Orlando,-FL-32806","734 E Michigan St, Unit 113, Orlando, FL 32806",734 E Michigan St,Unit 113,Orlando,FL,32806,Orange,28.511507,-81.367656,condo,2.0,2.0,994.0,4127.0,1969.0,Active,230000,2025-01-16T00:00:00.000Z,82,12.345838935721968
"2902-Sylvan-Ave,-Orlando,-FL-32806","2902 Sylvan Ave, Orlando, FL 32806",2902 Sylvan Ave,,Orlando,FL,32806,Orange,28.508906,-81.373434,townhouse,3.0,2.0,1464.0,1100.0,2021.0,Active,520000,2025-01-17T00:00:00.000Z,81,13.161586013632684
"2002-Geigel-Ave,-Orlando,-FL-32806","2002 Geigel Ave, Orlando, FL 32806",2002 Geigel Ave,,Orlando,FL,32806,Orange,28.501017,-81.354506,single_family,3.0,2.0,1288.0,6875.0,1959.0,Active,399990,2025-01-22T00:00:00.000Z,76,12.89919732583699
"2682-Orange-Peel-Ct,-Orlando,-FL-32806","2682 Orange Peel Ct, Orlando, FL 32806",2682 Orange Peel Ct,,Orlando,FL,32806,Orange,28.522139,-81.349083,townhouse,2.0,2.0,1231.0,5381.0,1985.0,Active,365000,2025-01-24T00:00:00.000Z,74,12.807655372286902
"2564-Sheffield-Ave,-Orlando,-FL-32806","2564 Sheffield Ave, Orlando, FL 32806",2564 Sheffield Ave,,Orlando,FL,32806,Orange,28.506536,-81.348906,single_family,3.0,2.0,1580.0,11761.0,1977.0,Active,464999,2025-01-27T00:00:00.000Z,71,13.049792684569493
"2865-Palermo-Ct,-Orlando,-FL-32806","2865 Palermo Ct, Orlando, FL 32806",2865 Palermo Ct,,Orlando,FL,32806,Orange,28.509521,-81.363644,condo,2.0,2.0,1300.0,9792.0,1984.0,Active,319750,2025-01-31T00:00:00.000Z,67,12.675297846879515
"3010-Bay-Tree-Dr,-Orlando,-FL-32806","3010 Bay Tree Dr, Orlando, FL 32806",3010 Bay Tree Dr,,Orlando,FL,32806,Orange,28.508821,-81.356423,single_family,5.0,3.0,2843.0,9715.0,1969.0,Active,699000,2025-01-31T00:00:00.000Z,67,13.457407451830088
"2511-Madron-Ct,-Orlando,-FL-32806","2511 Madron Ct, Orlando, FL 32806",2511 Madron Ct,,Orlando,FL,32806,Orange,28.519324,-81.350424,single_family,7.0,5.0,4406.0,14810.0,2000.0,Active,999000,2025-01-31T00:00:00.000Z,67,13.81451105863119
"970-E-Michigan-St,-Apt-B,-Orlando,-FL-32806","970 E Michigan St, Apt B, Orlando, FL 32806",970 E Michigan St,Apt B,Orlando,FL,32806,Orange,28.511469,-81.365349,condo,3.0,2.0,1279.0,9029.0,1973.0,Active,235000,2025-02-05T00:00:00.000Z,62,12.367345048436391
"62-W-Esther-St,-Orlando,-FL-32806","62 W Esther St, Orlando, FL 32806",62 W Esther St,,Orlando,FL,32806,Orange,28.519188,-81.378563,townhouse,3.0,2.0,1800.0,3120.0,2025.0,Active,499900,2025-02-01T00:00:00.000Z,66,13.12216535779974
"417-E-Grant-St,-Orlando,-FL-32806","417 E Grant St, Orlando, FL 32806",417 E Grant St,,Orlando,FL,32806,Orange,28.516899,-81.371473,single_family,3.0,2.0,1911.0,9148.0,1955.0,Active,660000,2025-02-06T00:00:00.000Z,61,13.399996629152975
"768-E-Michigan-St,-Unit-75,-Orlando,-FL-32806","768 E Michigan St, Unit 75, Orlando, FL 32806",768 E Michigan St,Unit 75,Orlando,FL,32806,Orange,28.510669,-81.367399,condo,2.0,2.0,1116.0,8922.0,1967.0,Active,140000,2025-02-06T00:00:00.000Z,61,11.849404844423074
"1217-E-Muriel-St,-Orlando,-FL-32806","1217 E Muriel St, Orlando, FL 32806",1217 E Muriel St,,Orlando,FL,32806,Orange,28.517829,-81.36322,townhouse,3.0,2.0,1658.0,9286.0,2021.0,Active,539900,2025-02-06T00:00:00.000Z,61,13.199141068399515
"116-And-118-E-Muriel-St,-Orlando,-FL-32806","116 And 118 E Muriel St, Orlando, FL 32806",116 And 118 E Muriel St,,Orlando,FL,32806,Orange,28.517202,-81.37561,multi-family,1.0,2.0,1416.0,7328.0,1930.0,Active,560000,2025-02-07T00:00:00.000Z,60,13.235693848424024
"976-E-Michigan-St,-Apt-A,-Orlando,-FL-32806","976 E Michigan St, Apt A, Orlando, FL 32806",976 E Michigan St,Apt A,Orlando,FL,32806,Orange,28.511469,-81.365349,condo,4.0,2.0,1664.0,6506.0,1973.0,Active,290000,2025-02-07T00:00:00.000Z,60,12.577639650232573
"1801-Chamberlin-St,-Orlando,-FL-32806","1801 Chamberlin St, Orlando, FL 32806",1801 Chamberlin St,,Orlando,FL,32806,Orange,28.521462,-81.355386,single_family,3.0,2.0,1289.0,9318.0,1990.0,Active,449900,2025-02-08T00:00:00.000Z,59,13.016782837542953
"1807-Simonton-Ave,-Orlando,-FL-32806","1807 Simonton Ave, Orlando, FL 32806",1807 Simonton Ave,,Orlando,FL,32806,Orange,28.500622,-81.356589,single_family,4.0,2.0,2529.0,6987.0,2024.0,Active,809900,2025-02-11T00:00:00.000Z,56,13.604667296956654
"2913-Carmia-Dr,-Orlando,-FL-32806","2913 Carmia Dr, Orlando, FL 32806",2913 Carmia Dr,,Orlando,FL,32806,Orange,28.507762,-81.36214,single_family,3.0,3.0,1907.0,45302.0,1958.0,Active,699900,2025-02-12T00:00:00.000Z,55,13.45869417545215
"1232-Corbett-Ln,-Orlando,-FL-32806","1232 Corbett Ln, Orlando, FL 32806",1232 Corbett Ln,,Orlando,FL,32806,Orange,28.526411,-81.33239,single_family,3.0,2.0,1967.0,9294.0,1960.0,Active,525000,2025-02-11T00:00:00.000Z,56,13.171155446333852
"421-E-Gore-St,-Orlando,-FL-32806","421 E Gore St, Orlando, FL 32806",421 E Gore St,,Orlando,FL,32806,Orange,28.531083,-81.371931,single_family,3.0,3.0,2418.0,7750.0,1988.0,Active,985000,2025-02-12T00:00:00.000Z,55,13.800397935382136
"1407-Dunsany-Ave,-Orlando,-FL-32806","1407 Dunsany Ave, Orlando, FL 32806",1407 Dunsany Ave,,Orlando,FL,32806,Orange,28.525151,-81.338356,single_family,5.0,3.0,2431.0,9604.0,1957.0,Active,775000,2025-02-12T00:00:00.000Z,55,13.560619598657233
"5-W-Harding-St,-Unit-E,-Orlando,-FL-32806","5 W Harding St, Unit E, Orlando, FL 32806",5 W Harding St,Unit E,Orlando,FL,32806,Orange,28.518805,-81.377368,townhouse,3.0,2.0,1611.0,700.0,2006.0,Active,340000,2025-02-13T00:00:00.000Z,54,12.73670383776449
"2208-Page-Ave,-Orlando,-FL-32806","2208 Page Ave, Orlando, FL 32806",2208 Page Ave,,Orlando,FL,32806,Orange,28.515646,-81.352222,single_family,3.0,2.0,1501.0,7524.0,1936.0,Active,399000,2025-02-15T00:00:00.000Z,52,12.896719202134523
"1508-Delaney-Ave,-Orlando,-FL-32806","1508 Delaney Ave, Orlando, FL 32806",1508 Delaney Ave,,Orlando,FL,32806,Orange,28.524765,-81.37253,single_family,3.0,2.0,2359.0,4944.0,1925.0,Active,682000,2025-02-14T00:00:00.000Z,53,13.432786403100184
"1410-Osceola-Ct,-Orlando,-FL-32806","1410 Osceola Ct, Orlando, FL 32806",1410 Osceola Ct,,Orlando,FL,32806,Orange,28.525357,-81.371597,single_family,3.0,2.0,1641.0,6784.0,1951.0,Active,575000,2025-02-14T00:00:00.000Z,53,13.26212705890841
"11-W-Harding-St,-Unit-D,-Orlando,-FL-32806","11 W Harding St, Unit D, Orlando, FL 32806",11 W Harding St,Unit D,Orlando,FL,32806,Orange,28.518745,-81.377584,condo,3.0,2.0,1589.0,700.0,2006.0,Active,355000,2025-02-17T00:00:00.000Z,50,12.779875885354993
"3778-Martin-St,-Orlando,-FL-32806","3778 Martin St, Orlando, FL 32806",3778 Martin St,,Orlando,FL,32806,Orange,28.502754,-81.358993,single_family,4.0,2.0,2031.0,7500.0,2024.0,Active,719000,2025-02-19T00:00:00.000Z,48,13.4856180275228
"149-E-Muriel-St,-Orlando,-FL-32806","149 E Muriel St, Orlando, FL 32806",149 E Muriel St,,Orlando,FL,32806,Orange,28.51765,-81.374387,townhouse,3.0,2.0,1736.0,7255.0,2018.0,Active,579900,2025-02-19T00:00:00.000Z,48,13.270612678298292
"1038-E-Michigan-St,-Apt-B,-Orlando,-FL-32806","1038 E Michigan St, Apt B, Orlando, FL 32806",1038 E Michigan St,Apt B,Orlando,FL,32806,Orange,28.510333,-81.364718,condo,3.0,2.0,1316.0,9029.0,1973.0,Active,265000,2025-02-20T00:00:00.000Z,47,12.487488878546145
"3004-Lake-Margaret-Dr,-Orlando,-FL-32806","3004 Lake Margaret Dr, Orlando, FL 32806",3004 Lake Margaret Dr,,Orlando,FL,32806,Orange,28.505714,-81.344898,single_family,3.0,2.0,1445.0,7501.0,1964.0,Active,468000,2025-02-20T00:00:00.000Z,47,13.056225711649638
"722-E-Michigan-St,-Unit-145,-Orlando,-FL-32806","722 E Michigan St, Unit 145, Orlando, FL 32806",722 E Michigan St,Unit 145,Orlando,FL,32806,Orange,28.51266,-81.367734,condo,3.0,2.0,1181.0,6519.0,1969.0,Active,169000,2025-02-22T00:00:00.000Z,45,12.037659911047468
"3807-March-Ave,-Orlando,-FL-32806","3807 March Ave, Orlando, FL 32806",3807 March Ave,,Orlando,FL,32806,Orange,28.498086,-81.355788,single_family,4.0,3.0,2199.0,9911.0,1959.0,Active,599000,2025-02-20T00:00:00.000Z,47,13.303018546545275
"1310-E-Esther-St,-Orlando,-FL-32806","1310 E Esther St, Orlando, FL 32806",1310 E Esther St,,Orlando,FL,32806,Orange,28.519204,-81.36276,multi-family,4.0,2.0,1508.0,7144.0,1961.0,Active,579900,2025-02-21T00:00:00.000Z,46,13.270612678298292
"1409-Overlake-Ave,-Orlando,-FL-32806","1409 Overlake Ave, Orlando, FL 32806",1409 Overlake Ave,,Orlando,FL,32806,Orange,28.497399,-81.360407,single_family,4.0,2.0,1976.0,13068.0,1966.0,Active,535000,2025-02-21T00:00:00.000Z,46,13.190023895035274
"3117-Lakemar-Ln,-Orlando,-FL-32806","3117 Lakemar Ln, Orlando, FL 32806",3117 Lakemar Ln,,Orlando,FL,32806,Orange,28.505896,-81.341405,single_family,4.0,2.0,1774.0,10019.0,1973.0,Active,470000,2025-02-23T00:00:00.000Z,44,13.060490101343552
"504-Richmond-St,-Fl,-FL-32806","504 Richmond St, Fl, FL 32806",504 Richmond St,,Fl,FL,32806,Orange,28.529891,-81.370307,single_family,5.0,3.0,2525.0,6373.0,1964.0,Active,950000,2025-02-24T00:00:00.000Z,43,13.76421831620775
"1627-Triangle-Ave,-Orlando,-FL-32806","1627 Triangle Ave, Orlando, FL 32806",1627 Triangle Ave,,Orlando,FL,32806,Orange,28.518155,-81.358772,multi-family,4.0,2.0,1378.0,6293.0,1955.0,Active,499990,2025-02-24T00:00:00.000Z,43,13.122345377242327
"2919-Sylvan-Ave,-Orlando,-FL-32806","2919 Sylvan Ave, Orlando, FL 32806",2919 Sylvan Ave,,Orlando,FL,32806,Orange,28.508189,-81.37289,single_family,3.0,2.0,1176.0,6738.0,1953.0,Active,400000,2025-02-27T00:00:00.000Z,40,12.899222326086994
"938-S-Bumby-Ave,-Orlando,-FL-32806","938 S Bumby Ave, Orlando, FL 32806",938 S Bumby Ave,,Orlando,FL,32806,Orange,28.53,-81.352039,single_family,4.0,2.0,1841.0,6752.0,1947.0,Active,550000,2025-02-27T00:00:00.000Z,40,13.217675375388819
"1987-Peel-Ave,-Orlando,-FL-32806","1987 Peel Ave, Orlando, FL 32806",1987 Peel Ave,,Orlando,FL,32806,Orange,28.518641,-81.347244,multi-family,3.0,2.0,1862.0,6427.0,2024.0,Active,544900,2025-02-28T00:00:00.000Z,39,13.208359405768626
"2502-Vine-St,-Orlando,-FL-32806","2502 Vine St, Orlando, FL 32806",2502 Vine St,,Orlando,FL,32806,Orange,28.526121,-81.350486,single_family,4.0,2.0,2367.0,10454.0,1969.0,Active,714900,2025-02-28T00:00:00.000Z,39,13.479899350551
"1809-Simonton-Ave,-Orlando,-FL-32806","1809 Simonton Ave, Orlando, FL 32806",1809 Simonton Ave,,Orlando,FL,32806,Orange,28.500623,-81.356429,single_family,4.0,2.0,2635.0,7023.0,2025.0,Active,829900,2025-03-02T00:00:00.000Z,37,13.629061695550266
"38-W-Harding-St,-Unit-C,-Orlando,-FL-32806","38 W Harding St, Unit C, Orlando, FL 32806",38 W Harding St,Unit C,Orlando,FL,32806,Orange,28.518288,-81.378189,townhouse,4.0,2.0,2061.0,1266.0,2023.0,Active,515000,2025-03-05T00:00:00.000Z,34,13.151924121391561
"1307-E-Harding-St,-Orlando,-FL-32806","1307 E Harding St, Orlando, FL 32806",1307 E Harding St,,Orlando,FL,32806,Orange,28.518869,-81.362923,multi-family,3.0,2.0,1761.0,7158.0,2025.0,Active,529900,2025-03-07T00:00:00.000Z,32,13.180445475627591
"2900-E-Grant-Ave,-Orlando,-FL-32806","2900 E Grant Ave, Orlando, FL 32806",2900 E Grant Ave,,Orlando,FL,32806,Orange,28.516558,-81.346285,single_family,3.0,2.0,1460.0,10890.0,1972.0,Active,498000,2025-03-07T00:00:00.000Z,32,13.118357364036902
"1914-S-Fern-Creek-Ave,-Orlando,-FL-32806","1914 S Fern Creek Ave, Orlando, FL 32806",1914 S Fern Creek Ave,,Orlando,FL,32806,Orange,28.519896,-81.360235,multi-family,4.0,4.0,1970.0,7966.0,1940.0,Active,600000,2025-03-08T00:00:00.000Z,31,13.304686600863562
"49-W-Grant-St,-Orlando,-FL-32806","49 W Grant St, Orlando, FL 32806",49 W Grant St,,Orlando,FL,32806,Orange,28.516839,-81.378296,land,2.0,1.0,892.0,6870.0,1965.0,Active,325000,2025-03-08T00:00:00.000Z,31,12.691583538230217
"2696-Orange-Peel-Ct,-Orlando,-FL-32806","2696 Orange Peel Ct, Orlando, FL 32806",2696 Orange Peel Ct,,Orlando,FL,32806,Orange,28.522068,-81.348048,single_family,2.0,2.0,1217.0,4002.0,1984.0,Active,370000,2025-03-08T00:00:00.000Z,31,12.821260987319457
"974-E-Michigan-St,---974,-Orlando,-FL-32806","974 E Michigan St, # 974, Orlando, FL 32806",974 E Michigan St,# 974,Orlando,FL,32806,Orange,28.511469,-81.365349,condo,3.0,2.0,1278.0,6506.0,1973.0,Active,229000,2025-03-08T00:00:00.000Z,31,12.34148164933907
"2741-S-Brown-Ave,-Orlando,-FL-32806","2741 S Brown Ave, Orlando, FL 32806",2741 S Brown Ave,,Orlando,FL,32806,Orange,28.51145,-81.361597,single_family,3.0,2.0,1112.0,5611.0,1997.0,Active,414500,2025-03-10T00:00:00.000Z,29,12.934830666099812
"1100-Delaney-Ave,-Apt-F409,-Orlando,-FL-32806","1100 Delaney Ave, Apt F409, Orlando, FL 32806",1100 Delaney Ave,Apt F409,Orlando,FL,32806,Orange,28.528083,-81.373251,condo,2.0,2.0,1000.0,11761.0,1964.0,Active,289900,2025-03-11T00:00:00.000Z,28,12.57729476436913
"1517-E-Esther-St,-Orlando,-FL-32806","1517 E Esther St, Orlando, FL 32806",1517 E Esther St,,Orlando,FL,32806,Orange,28.519771,-81.360391,single_family,3.0,2.0,1883.0,4394.0,1953.0,Active,525000,2025-03-11T00:00:00.000Z,28,13.171155446333852
"2102-S-Osceola-Ave,-Orlando,-FL-32806","2102 S Osceola Ave, Orlando, FL 32806",2102 S Osceola Ave,,Orlando,FL,32806,Orange,28.518311,-81.370483,single_family,5.0,3.0,3651.0,7304.0,2025.0,Active,1359000,2025-03-11T00:00:00.000Z,28,14.122260428968183
"62-W-Jersey-St,-Unit-13,-Orlando,-FL-32806","62 W Jersey St, Unit 13, Orlando, FL 32806",62 W Jersey St,Unit 13,Orlando,FL,32806,Orange,28.513529,-81.378136,townhouse,3.0,2.0,2127.0,37026.0,2022.0,Active,650000,2025-03-12T00:00:00.000Z,27,13.384729180332174
"1407-E-Kaley-St,-Orlando,-FL-32806","1407 E Kaley St, Orlando, FL 32806",1407 E Kaley St,,Orlando,FL,32806,Orange,28.520648,-81.361722,single_family,2.0,1.0,1041.0,7220.0,1940.0,Active,425000,2025-03-13T00:00:00.000Z,26,12.959846800844963
"211-E-Muriel-St,-Orlando,-FL-32806","211 E Muriel St, Orlando, FL 32806",211 E Muriel St,,Orlando,FL,32806,Orange,28.517759,-81.373882,single_family,3.0,3.0,1911.0,10890.0,1947.0,Active,648900,2025-03-13T00:00:00.000Z,26,13.383035441677574
"1068-E-Michigan-St,-Apt-A,-Orlando,-FL-32806","1068 E Michigan St, Apt A, Orlando, FL 32806",1068 E Michigan St,Apt A,Orlando,FL,32806,Orange,28.511475,-81.364616,condo,3.0,2.0,1664.0,6506.0,1973.0,Active,299900,2025-03-13T00:00:00.000Z,26,12.611207699176356
