id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,bedrooms,bathrooms,squarefootage,lotsize,yearbuilt,status,price,listeddate,daysonmarket,log_price
"5708-Emerington-Cres,-Orlando,-FL-32819","5708 Emerington Cres, Orlando, FL 32819",5708 Emerington Cres,,Orlando,FL,32819,Orange,28.470834,-81.517919,single_family,5.0,6.0,4888.0,12632.0,2007.0,Active,1899000,2024-05-31T00:00:00.000Z,312,14.456838516387228
"8441-Oakland-Pl,-Orlando,-FL-32819","8441 Oakland Pl, Orlando, FL 32819",8441 Oakland Pl,,Orlando,FL,32819,Orange,28.48794,-81.498843,single_family,5.0,4.0,4828.0,44431.0,2018.0,Active,3500000,2024-06-03T00:00:00.000Z,309,15.068273812173887
"6165-Carrier-Dr,---3802,-Orlando,-FL-32819","6165 Carrier Dr, # 3802, Orlando, FL 32819",6165 Carrier Dr,# 3802,Orlando,FL,32819,Orange,28.456985,-81.46879,condo,2.0,2.0,578.0,578.0,1986.0,Active,275000,2024-06-23T00:00:00.000Z,289,12.524530013005734
"7220-Grace-Rd,-Orlando,-FL-32819","7220 Grace Rd, Orlando, FL 32819",7220 Grace Rd,,Orlando,FL,32819,Orange,28.479884,-81.481637,single_family,4.0,3.0,2904.0,77972.0,1973.0,Active,1100000,2024-06-28T00:00:00.000Z,284,13.910821646859095
"8734-Crestgate-Cir,-Orlando,-FL-32819","8734 Crestgate Cir, Orlando, FL 32819",8734 Crestgate Cir,,Orlando,FL,32819,Orange,28.478096,-81.504757,single_family,4.0,3.0,3998.0,13939.0,2003.0,Active,1749000,2024-07-01T00:00:00.000Z,281,14.374555325755864
"9202-Bay-Point-Dr,-Orlando,-FL-32819","9202 Bay Point Dr, Orlando, FL 32819",9202 Bay Point Dr,,Orlando,FL,32819,Orange,28.453792,-81.517414,single_family,5.0,4.0,8844.0,25265.0,1994.0,Active,5900000,2024-07-19T00:00:00.000Z,263,15.59046307836746
"6165-Carrier-Dr,---1214,-Orlando,-FL-32819","6165 Carrier Dr, # 1214, Orlando, FL 32819",6165 Carrier Dr,# 1214,Orlando,FL,32819,Orange,28.456934,-81.467756,condo,1.0,1.0,485.0,9168.0,1985.0,Active,214000,2024-07-12T00:00:00.000Z,270,12.273735966890268
"4114-Breakview-Dr,---406,-Orlando,-FL-32819","4114 Breakview Dr, # 406, Orlando, FL 32819",4114 Breakview Dr,# 406,Orlando,FL,32819,Orange,28.425528,-81.445747,condo,3.0,2.0,1247.0,1455.0,2007.0,Active,559000,2024-08-08T00:00:00.000Z,243,13.233906541044401
"6165-Carrier-Dr,---1206,-Orlando,-FL-32819","6165 Carrier Dr, # 1206, Orlando, FL 32819",6165 Carrier Dr,# 1206,Orlando,FL,32819,Orange,28.456934,-81.467756,condo,2.0,2.0,583.0,583.0,1985.0,Active,279000,2024-08-07T00:00:00.000Z,244,12.53897064502647
"6308-Masters-Blvd,---N,-Orlando,-FL-32819","6308 Masters Blvd, # N, Orlando, FL 32819",6308 Masters Blvd,# N,Orlando,FL,32819,Orange,28.457192,-81.512386,condo,2.0,2.0,1984.0,5536.0,1985.0,Active,839000,2024-08-02T00:00:00.000Z,249,13.639967177343745
"5826-Peregrine-Ave,---F01,-Orlando,-FL-32819","5826 Peregrine Ave, # F01, Orlando, FL 32819",5826 Peregrine Ave,# F01,Orlando,FL,32819,Orange,28.486201,-81.46136,condo,3.0,2.0,1258.0,2642.0,1974.0,Active,200000,2024-08-10T00:00:00.000Z,241,12.206077645517674
"7524-Seurat-St,---12301,-Orlando,-FL-32819","7524 Seurat St, # 12301, Orlando, FL 32819",7524 Seurat St,# 12301,Orlando,FL,32819,Orange,28.435938,-81.479267,condo,4.0,2.0,1323.0,12197.0,1994.0,Active,377000,2024-08-24T00:00:00.000Z,227,12.840003118946523
"6929-Cadiz-Blvd,-Orlando,-FL-32819","6929 Cadiz Blvd, Orlando, FL 32819",6929 Cadiz Blvd,,Orlando,FL,32819,Orange,28.46348,-81.478668,townhouse,2.0,2.0,1540.0,1800.0,2006.0,Active,379000,2024-09-19T00:00:00.000Z,201,12.84529412258351
"7383-Universal-Blvd,---710,-Orlando,-FL-32819","7383 Universal Blvd, # 710, Orlando, FL 32819",7383 Universal Blvd,# 710,Orlando,FL,32819,Orange,28.456535,-81.462433,condo,1.0,1.0,671.0,671.0,2008.0,Active,191000,2024-09-21T00:00:00.000Z,199,12.160033942617156
"9217-Hidden-Bay-Ln,-Orlando,-FL-32819","9217 Hidden Bay Ln, Orlando, FL 32819",9217 Hidden Bay Ln,,Orlando,FL,32819,Orange,28.4499,-81.513741,single_family,4.0,5.0,4049.0,13068.0,1987.0,Active,1750000,2024-09-24T00:00:00.000Z,196,14.375126917328105
"4814-Cayview-Ave,---21013,-Orlando,-FL-32819","4814 Cayview Ave, # 21013, Orlando, FL 32819",4814 Cayview Ave,# 21013,Orlando,FL,32819,Orange,28.428579,-81.446146,condo,3.0,2.0,1412.0,1535.0,2006.0,Active,529000,2024-09-25T00:00:00.000Z,195,13.178745601197818
"6165-Carrier-Dr,---1210,-Orlando,-FL-32819","6165 Carrier Dr, # 1210, Orlando, FL 32819",6165 Carrier Dr,# 1210,Orlando,FL,32819,Orange,28.456934,-81.467756,condo,1.0,1.0,408.0,408.0,1985.0,Active,199990,2024-10-04T00:00:00.000Z,186,12.206027644517643
"7395-Universal-Blvd,---904,-Orlando,-FL-32819","7395 Universal Blvd, # 904, Orlando, FL 32819",7395 Universal Blvd,# 904,Orlando,FL,32819,Orange,28.456535,-81.462433,condo,1.0,1.0,671.0,671.0,2007.0,Active,179900,2024-10-03T00:00:00.000Z,187,12.100161978566867
"6120-Peregrine-Ave,---A08-2,-Orlando,-FL-32819","6120 Peregrine Ave, # A08-2, Orlando, FL 32819",6120 Peregrine Ave,# A08-2,Orlando,FL,32819,Orange,28.485817,-81.464786,condo,1.0,1.0,591.0,3561.0,1974.0,Active,170000,2024-10-16T00:00:00.000Z,174,12.04355959836804
"8707-Fernwicke-Ct,-Orlando,-FL-32819","8707 Fernwicke Ct, Orlando, FL 32819",8707 Fernwicke Ct,,Orlando,FL,32819,Orange,28.480432,-81.501772,single_family,4.0,3.0,2648.0,34412.0,1987.0,Active,1060000,2024-10-12T00:00:00.000Z,178,13.87378040948403
"7972-Snowberry-Cir,-Orlando,-FL-32819","7972 Snowberry Cir, Orlando, FL 32819",7972 Snowberry Cir,,Orlando,FL,32819,Orange,28.486704,-81.489967,single_family,4.0,3.0,2528.0,9989.0,1987.0,Active,669500,2024-10-06T00:00:00.000Z,184,13.414287937764227
"4821-Anzio-St,-Orlando,-FL-32819","4821 Anzio St, Orlando, FL 32819",4821 Anzio St,,Orlando,FL,32819,Orange,28.45596,-81.443418,single_family,3.0,2.0,1000.0,6209.0,1959.0,Active,325000,2024-10-15T00:00:00.000Z,175,12.691583538230217
"7126-Regina-Way,-Orlando,-FL-32819","7126 Regina Way, Orlando, FL 32819",7126 Regina Way,,Orlando,FL,32819,Orange,28.459081,-81.475461,townhouse,3.0,2.0,2357.0,3512.0,2006.0,Active,645000,2024-10-18T00:00:00.000Z,172,13.377007146164305
"5709-Ridgeway-Dr,-Orlando,-FL-32819","5709 Ridgeway Dr, Orlando, FL 32819",5709 Ridgeway Dr,,Orlando,FL,32819,Orange,28.481293,-81.478381,single_family,4.0,2.0,1976.0,10454.0,1959.0,Active,469000,2024-10-18T00:00:00.000Z,172,13.058360179622305
"6258-Masters-Blvd,-Apt-204,-Orlando,-FL-32819","6258 Masters Blvd, Apt 204, Orlando, FL 32819",6258 Masters Blvd,Apt 204,Orlando,FL,32819,Orange,28.458067,-81.512412,condo,3.0,3.0,1848.0,9205.0,1971.0,Active,775000,2024-10-21T00:00:00.000Z,169,13.560619598657233
"8984-Houston-Pl,---103,-Orlando,-FL-32819","8984 Houston Pl, # 103, Orlando, FL 32819",8984 Houston Pl,# 103,Orlando,FL,32819,Orange,28.45867,-81.513711,condo,2.0,2.0,2155.0,11761.0,1979.0,Active,1070000,2024-10-25T00:00:00.000Z,165,13.883170141017091
"5002-Tideview-Cir,---3,-Orlando,-FL-32819","5002 Tideview Cir, # 3, Orlando, FL 32819",5002 Tideview Cir,# 3,Orlando,FL,32819,Orange,28.431377,-81.451254,townhouse,3.0,2.0,1746.0,687.0,2006.0,Active,625000,2024-10-24T00:00:00.000Z,166,13.345508528717259
"5783-Peregrine-Ave,---C07,-Orlando,-FL-32819","5783 Peregrine Ave, # C07, Orlando, FL 32819",5783 Peregrine Ave,# C07,Orlando,FL,32819,Orange,28.487617,-81.460717,condo,2.0,2.0,1150.0,6274.0,1974.0,Active,175000,2024-10-22T00:00:00.000Z,168,12.07254696717504
"6110-Peregrine-Ave,---E05,-Orlando,-FL-32819","6110 Peregrine Ave, # E05, Orlando, FL 32819",6110 Peregrine Ave,# E05,Orlando,FL,32819,Orange,28.485825,-81.464294,condo,3.0,2.0,1146.0,3552.0,1974.0,Active,205000,2024-10-24T00:00:00.000Z,166,12.230770136157428
"5610-Clearview-Dr,-Orlando,-FL-32819","5610 Clearview Dr, Orlando, FL 32819",5610 Clearview Dr,,Orlando,FL,32819,Orange,28.482248,-81.478009,single_family,3.0,2.0,1050.0,10454.0,1971.0,Active,452000,2024-10-29T00:00:00.000Z,161,13.021439671201302
"6096-Peregrine-Ave,---C04,-Orlando,-FL-32819","6096 Peregrine Ave, # C04, Orlando, FL 32819",6096 Peregrine Ave,# C04,Orlando,FL,32819,Orange,28.486229,-81.464143,condo,2.0,2.0,1139.0,6418.0,1974.0,Active,179000,2024-10-30T00:00:00.000Z,160,12.095146671399466
"6165-Carrier-Dr,---2602,-Orlando,-FL-32819","6165 Carrier Dr, # 2602, Orlando, FL 32819",6165 Carrier Dr,# 2602,Orlando,FL,32819,Orange,28.456602,-81.46814,condo,2.0,2.0,578.0,578.0,1986.0,Active,285900,2024-11-01T00:00:00.000Z,158,12.563400876030764
"7014-Phillips-Cove-Ct,---27,-Orlando,-FL-32819","7014 Phillips Cove Ct, # 27, Orlando, FL 32819",7014 Phillips Cove Ct,# 27,Orlando,FL,32819,Orange,28.459973,-81.486864,single_family,5.0,4.0,3652.0,8162.0,2005.0,Active,998877,2024-11-07T00:00:00.000Z,152,13.814387928051055
"6022-Peregrine-Ave,---B02,-Orlando,-FL-32819","6022 Peregrine Ave, # B02, Orlando, FL 32819",6022 Peregrine Ave,# B02,Orlando,FL,32819,Orange,28.486692,-81.463011,condo,1.0,1.0,918.0,6418.0,1974.0,Active,150000,2024-11-07T00:00:00.000Z,152,11.918397239722838
"6165-Carrier-Dr,---2113,-Orlando,-FL-32819","6165 Carrier Dr, # 2113, Orlando, FL 32819",6165 Carrier Dr,# 2113,Orlando,FL,32819,Orange,28.456602,-81.46814,condo,1.0,1.0,425.0,425.0,1986.0,Active,165000,2024-11-07T00:00:00.000Z,152,12.013706813470414
"6165-Carrier-Dr,---2,-Orlando,-FL-32819","6165 Carrier Dr, # 2, Orlando, FL 32819",6165 Carrier Dr,# 2,Orlando,FL,32819,Orange,28.456635,-81.467009,condo,1.0,1.0,408.0,485.0,1986.0,Active,177900,2024-11-08T00:00:00.000Z,151,12.088982494773598
"8704-Crestgate-Cir,-Orlando,-FL-32819","8704 Crestgate Cir, Orlando, FL 32819",8704 Crestgate Cir,,Orlando,FL,32819,Orange,28.478406,-81.503391,single_family,5.0,4.0,4947.0,14810.0,1999.0,Active,1995000,2024-11-09T00:00:00.000Z,150,14.506155109559108
"9102-South-Bay-Dr,-Orlando,-FL-32819","9102 South Bay Dr, Orlando, FL 32819",9102 South Bay Dr,,Orlando,FL,32819,Orange,28.448801,-81.511117,single_family,6.0,6.0,5096.0,20909.0,1986.0,Active,1970500,2024-11-15T00:00:00.000Z,144,14.493798383102476
"5762-Emerington-Cres,-Orlando,-FL-32819","5762 Emerington Cres, Orlando, FL 32819",5762 Emerington Cres,,Orlando,FL,32819,Orange,28.469592,-81.518044,single_family,5.0,4.0,5138.0,12632.0,2024.0,Active,2690000,2024-11-21T00:00:00.000Z,138,14.805052123325165
"7700-Carriage-Homes-Dr,-Apt-4,-Orlando,-FL-32819","7700 Carriage Homes Dr, Apt 4, Orlando, FL 32819",7700 Carriage Homes Dr,Apt 4,Orlando,FL,32819,Orange,28.459436,-81.488897,condo,3.0,2.0,1440.0,4997.0,1990.0,Active,425000,2024-11-19T00:00:00.000Z,140,12.959846800844963
"5646-Masters-Blvd,-Orlando,-FL-32819","5646 Masters Blvd, Orlando, FL 32819",5646 Masters Blvd,,Orlando,FL,32819,Orange,28.473385,-81.511233,single_family,4.0,3.0,4265.0,21780.0,1982.0,Active,1850000,2024-11-22T00:00:00.000Z,137,14.430696737594902
"6165-Carrier-Dr,-Unit-2,-Orlando,-FL-32819","6165 Carrier Dr, Unit 2, Orlando, FL 32819",6165 Carrier Dr,Unit 2,Orlando,FL,32819,Orange,28.456635,-81.467009,condo,1.0,1.0,408.0,408.0,1986.0,Active,164000,2024-11-23T00:00:00.000Z,136,12.00762780434872
"7383-Universal-Blvd,---512,-Orlando,-FL-32819","7383 Universal Blvd, # 512, Orlando, FL 32819",7383 Universal Blvd,# 512,Orlando,FL,32819,Orange,28.456535,-81.462433,condo,2.0,2.0,1056.0,1056.0,2008.0,Active,318000,2024-11-22T00:00:00.000Z,137,12.669809806411457
"6021-Windhover-Dr,---F11,-Orlando,-FL-32819","6021 Windhover Dr, # F11, Orlando, FL 32819",6021 Windhover Dr,# F11,Orlando,FL,32819,Orange,28.485419,-81.463146,condo,3.0,2.0,1258.0,6377.0,1974.0,Active,199900,2024-11-25T00:00:00.000Z,134,12.20557752297723
"7500-Toscana-Blvd,-Apt-341,-Orlando,-FL-32819","7500 Toscana Blvd, Apt 341, Orlando, FL 32819",7500 Toscana Blvd,Apt 341,Orlando,FL,32819,Orange,28.456294,-81.478387,condo,3.0,2.0,2085.0,8905.0,2006.0,Active,525000,2024-12-03T00:00:00.000Z,126,13.171155446333852
"6810-Hochad-Dr,-Orlando,-FL-32819","6810 Hochad Dr, Orlando, FL 32819",6810 Hochad Dr,,Orlando,FL,32819,Orange,28.463449,-81.480906,townhouse,3.0,2.0,1672.0,1800.0,2006.0,Active,408000,2024-12-02T00:00:00.000Z,127,12.919024904363686
"6009-Lady-Bet-Dr,-Orlando,-FL-32819","6009 Lady Bet Dr, Orlando, FL 32819",6009 Lady Bet Dr,,Orlando,FL,32819,Orange,28.463843,-81.516182,single_family,4.0,3.0,4695.0,34412.0,1997.0,Active,3899980,2024-12-02T00:00:00.000Z,127,15.176482239293136
"5929-Windhover-Dr,---A02,-Orlando,-FL-32819","5929 Windhover Dr, # A02, Orlando, FL 32819",5929 Windhover Dr,# A02,Orlando,FL,32819,Orange,28.486178,-81.462654,condo,1.0,1.0,605.0,6373.0,1974.0,Active,165000,2024-12-03T00:00:00.000Z,126,12.013706813470414
"6018-Tarawood-Dr,-Orlando,-FL-32819","6018 Tarawood Dr, Orlando, FL 32819",6018 Tarawood Dr,,Orlando,FL,32819,Orange,28.465475,-81.508303,single_family,6.0,7.0,5825.0,18731.0,2021.0,Active,2999999,2024-11-28T00:00:00.000Z,131,14.914122846632385
"7023-Talbot-Dr,-Orlando,-FL-32819","7023 Talbot Dr, Orlando, FL 32819",7023 Talbot Dr,,Orlando,FL,32819,Orange,28.489076,-81.476211,single_family,4.0,2.0,2246.0,9596.0,1980.0,Active,585750,2024-12-03T00:00:00.000Z,126,13.28065006358156
"5789-Windhover-Dr,---E03,-Orlando,-FL-32819","5789 Windhover Dr, # E03, Orlando, FL 32819",5789 Windhover Dr,# E03,Orlando,FL,32819,Orange,28.485699,-81.461044,condo,3.0,2.0,1146.0,3553.0,1974.0,Active,199900,2024-12-04T00:00:00.000Z,125,12.20557752297723
"6165-Carrier-Dr,---2103,-Orlando,-FL-32819","6165 Carrier Dr, # 2103, Orlando, FL 32819",6165 Carrier Dr,# 2103,Orlando,FL,32819,Orange,28.456566,-81.467035,condo,2.0,2.0,583.0,583.0,1986.0,Active,260000,2024-12-04T00:00:00.000Z,125,12.468440756144114
"6165-Carrier-Dr,-Unit-2103,-Orlando,-FL-32819","6165 Carrier Dr, Unit 2103, Orlando, FL 32819",6165 Carrier Dr,Unit 2103,Orlando,FL,32819,Orange,28.456566,-81.467035,condo,2.0,2.0,583.0,583.0,1986.0,Active,260000,2024-12-05T00:00:00.000Z,124,12.468440756144114
"7920-Summer-Ridge-Pl,-Orlando,-FL-32819","7920 Summer Ridge Pl, Orlando, FL 32819",7920 Summer Ridge Pl,,Orlando,FL,32819,Orange,28.45011,-81.505698,single_family,4.0,3.0,2762.0,16988.0,1981.0,Active,1250000,2024-12-11T00:00:00.000Z,118,14.038654909278163
"7022-Talbot-Dr,-Orlando,-FL-32819","7022 Talbot Dr, Orlando, FL 32819",7022 Talbot Dr,,Orlando,FL,32819,Orange,28.488581,-81.476257,single_family,3.0,2.0,1488.0,9954.0,1980.0,Active,439900,2024-12-12T00:00:00.000Z,117,12.994304980578146
"7383-Universal-Blvd,---1209,-Orlando,-FL-32819","7383 Universal Blvd, # 1209, Orlando, FL 32819",7383 Universal Blvd,# 1209,Orlando,FL,32819,Orange,28.456535,-81.462433,condo,1.0,1.0,671.0,671.0,2008.0,Active,195000,2024-12-12T00:00:00.000Z,117,12.180759965737863
"7500-Toscana-Blvd,-Apt-333,-Orlando,-FL-32819","7500 Toscana Blvd, Apt 333, Orlando, FL 32819",7500 Toscana Blvd,Apt 333,Orlando,FL,32819,Orange,28.456366,-81.478537,condo,3.0,2.0,2030.0,8905.0,2006.0,Active,459000,2024-12-15T00:00:00.000Z,114,13.036807667689546
"5234-Eaglesmere-Dr,-Unit-04T,-Orlando,-FL-32819","5234 Eaglesmere Dr, Unit 04T, Orlando, FL 32819",5234 Eaglesmere Dr,Unit 04T,Orlando,FL,32819,Orange,28.485998,-81.460655,condo,2.0,2.0,999.0,5291.0,1974.0,Active,255000,2024-12-17T00:00:00.000Z,112,12.449022745701502
"8001-Cool-Breeze-Dr,---121,-Orlando,-FL-32819","8001 Cool Breeze Dr, # 121, Orlando, FL 32819",8001 Cool Breeze Dr,# 121,Orlando,FL,32819,Orange,28.429858,-81.451014,townhouse,3.0,2.0,1746.0,688.0,2005.0,Active,549000,2024-12-19T00:00:00.000Z,110,13.215855541983634
"4814-Cayview-Ave,---40613,-Orlando,-FL-32819","4814 Cayview Ave, # 40613, Orlando, FL 32819",4814 Cayview Ave,# 40613,Orlando,FL,32819,Orange,28.428388,-81.446079,condo,3.0,2.0,1247.0,1512.0,2006.0,Active,579900,2024-12-31T00:00:00.000Z,98,13.270612678298292
"7709-Ravenna-Ave,-Orlando,-FL-32819","7709 Ravenna Ave, Orlando, FL 32819",7709 Ravenna Ave,,Orlando,FL,32819,Orange,28.453633,-81.445104,single_family,3.0,1.0,1054.0,6123.0,1958.0,Active,309900,2025-01-01T00:00:00.000Z,97,12.644008170618003
"6829-Bittersweet-Ln,-Orlando,-FL-32819","6829 Bittersweet Ln, Orlando, FL 32819",6829 Bittersweet Ln,,Orlando,FL,32819,Orange,28.462088,-81.484972,single_family,4.0,2.0,2374.0,13504.0,1978.0,Active,849000,2024-12-29T00:00:00.000Z,100,13.651815643149092
"7200-Grace-Rd,-Orlando,-FL-32819","7200 Grace Rd, Orlando, FL 32819",7200 Grace Rd,,Orlando,FL,32819,Orange,28.480601,-81.48017,single_family,7.0,,4000.0,21780.0,1953.0,Active,699700,2024-12-26T00:00:00.000Z,103,13.458408379916904
"7524-Seurat-St,---12208,-Orlando,-FL-32819","7524 Seurat St, # 12208, Orlando, FL 32819",7524 Seurat St,# 12208,Orlando,FL,32819,Orange,28.435444,-81.47919,condo,4.0,2.0,1458.0,1342.0,1994.0,Active,289900,2025-01-02T00:00:00.000Z,96,12.57729476436913
"8939-Latrec-Ave,---1211,-Orlando,-FL-32819","8939 Latrec Ave, # 1211, Orlando, FL 32819",8939 Latrec Ave,# 1211,Orlando,FL,32819,Orange,28.43571,-81.476216,condo,1.0,1.0,558.0,9410.0,1994.0,Active,180000,2024-12-29T00:00:00.000Z,100,12.100717685412471
"9130-Dollanger-Ct,-Orlando,-FL-32819","9130 Dollanger Ct, Orlando, FL 32819",9130 Dollanger Ct,,Orlando,FL,32819,Orange,28.481183,-81.509527,single_family,5.0,4.0,2958.0,11326.0,1988.0,Active,839900,2025-01-02T00:00:00.000Z,96,13.64103930673094
"6165-Carrier-Dr,---3707,-Orlando,-FL-32819","6165 Carrier Dr, # 3707, Orlando, FL 32819",6165 Carrier Dr,# 3707,Orlando,FL,32819,Orange,28.456985,-81.46879,condo,1.0,1.0,408.0,408.0,1986.0,Active,249900,2025-01-06T00:00:00.000Z,92,12.428820118415677
"5011-Winwood-Way,-Orlando,-FL-32819","5011 Winwood Way, Orlando, FL 32819",5011 Winwood Way,,Orlando,FL,32819,Orange,28.490996,-81.489171,single_family,3.0,2.0,2048.0,10890.0,1986.0,Active,750000,2025-01-06T00:00:00.000Z,92,13.527829818844937
"7383-Universal-Blvd,---208,-Orlando,-FL-32819","7383 Universal Blvd, # 208, Orlando, FL 32819",7383 Universal Blvd,# 208,Orlando,FL,32819,Orange,28.456616,-81.462615,condo,2.0,2.0,1056.0,9150.0,2008.0,Active,297000,2025-01-08T00:00:00.000Z,90,12.601490784782536
"9000-Ogilvie-Dr,-Orlando,-FL-32819","9000 Ogilvie Dr, Orlando, FL 32819",9000 Ogilvie Dr,,Orlando,FL,32819,Orange,28.439644,-81.481436,single_family,5.0,4.0,4851.0,226948.0,1952.0,Active,2200000,2025-01-07T00:00:00.000Z,91,14.603968372873895
"7580-Toscana-Blvd,-Apt-834,-Orlando,-FL-32819","7580 Toscana Blvd, Apt 834, Orlando, FL 32819",7580 Toscana Blvd,Apt 834,Orlando,FL,32819,Orange,28.454811,-81.478029,condo,3.0,2.0,2085.0,9686.0,2007.0,Active,485000,2025-01-14T00:00:00.000Z,84,13.091906231773164
"7760-Windbreak-Rd,-Orlando,-FL-32819","7760 Windbreak Rd, Orlando, FL 32819",7760 Windbreak Rd,,Orlando,FL,32819,Orange,28.452948,-81.493372,townhouse,3.0,2.0,1850.0,2552.0,1988.0,Active,599990,2025-01-11T00:00:00.000Z,87,13.304669934085782
"7470-Lake-Marsha-Dr,-Orlando,-FL-32819","7470 Lake Marsha Dr, Orlando, FL 32819",7470 Lake Marsha Dr,,Orlando,FL,32819,Orange,28.479,-81.484935,single_family,4.0,3.0,2530.0,94961.0,1971.0,Active,1489999,2025-01-14T00:00:00.000Z,84,14.214286677921642
"6073-Windhover-Dr,---C04,-Orlando,-FL-32819","6073 Windhover Dr, # C04, Orlando, FL 32819",6073 Windhover Dr,# C04,Orlando,FL,32819,Orange,28.48489,-81.464171,condo,2.0,2.0,1139.0,2653.0,1974.0,Active,175000,2025-01-14T00:00:00.000Z,84,12.07254696717504
"8513-Bay-Hill-Blvd,-Orlando,-FL-32819","8513 Bay Hill Blvd, Orlando, FL 32819",8513 Bay Hill Blvd,,Orlando,FL,32819,Orange,28.458685,-81.503645,single_family,4.0,4.0,3403.0,19166.0,1985.0,Active,1995000,2025-01-17T00:00:00.000Z,81,14.506155109559108
"8968-Bay-Cove-Ct,-Orlando,-FL-32819","8968 Bay Cove Ct, Orlando, FL 32819",8968 Bay Cove Ct,,Orlando,FL,32819,Orange,28.453499,-81.513191,single_family,6.0,5.0,5428.0,20038.0,2025.0,Active,4549999,2025-01-19T00:00:00.000Z,79,15.330637790927133
"5012-Shoreway-Loop,---10207,-Orlando,-FL-32819","5012 Shoreway Loop, # 10207, Orlando, FL 32819",5012 Shoreway Loop,# 10207,Orlando,FL,32819,Orange,28.428616,-81.449295,condo,2.0,2.0,1823.0,2053.0,2007.0,Active,619999,2025-01-23T00:00:00.000Z,75,13.337474757021274
"9213-Foxhall-Ct,-Orlando,-FL-32819","9213 Foxhall Ct, Orlando, FL 32819",9213 Foxhall Ct,,Orlando,FL,32819,Orange,28.482006,-81.511504,single_family,5.0,4.0,6700.0,21344.0,2006.0,Active,3795000,2025-01-22T00:00:00.000Z,76,15.149195232316444
"6025-Lady-Bet-Dr,-Orlando,-FL-32819","6025 Lady Bet Dr, Orlando, FL 32819",6025 Lady Bet Dr,,Orlando,FL,32819,Orange,28.463475,-81.515562,single_family,4.0,3.0,4500.0,32670.0,1996.0,Active,3500000,2025-01-23T00:00:00.000Z,75,15.068273812173887
