id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,lotsize,status,price,listeddate,daysonmarket,bedrooms,bathrooms,squarefootage,yearbuilt,log_price
"3701-Castle-Pines-Ln,-Apt-3914,-Orlando,-FL-32839","3701 Castle Pines Ln, Apt 3914, Orlando, FL 32839",3701 Castle Pines Ln,Apt 3914,Orlando,FL,32839,Orange,28.479312,-81.418815,condo,10019.0,Active,165000,2024-09-10T00:00:00.000Z,228,2.0,2.0,1062.0,2000.0,12.013706813470414
"2616-Lemon-Tree-Ln,---F,-Orlando,-FL-32839","2616 Lemon Tree Ln, # F, Orlando, FL 32839",2616 Lemon Tree Ln,# F,Orlando,FL,32839,Orange,28.498113,-81.412161,condo,686.0,Active,92500,2024-09-16T00:00:00.000Z,222,1.0,1.0,642.0,1976.0,11.434974734252892
"2485-Lakeway-Branch-Dr,---2105,-Orlando,-FL-32839","2485 Lakeway Branch Dr, # 2105, Orlando, FL 32839",2485 Lakeway Branch Dr,# 2105,Orlando,FL,32839,Orange,28.499831,-81.410358,condo,1250.0,Active,199000,2024-08-31T00:00:00.000Z,238,2.0,2.0,1231.0,1985.0,12.201065128819632
"1916-Lake-Atriums-Cir,-Apt-46,-Orlando,-FL-32839","1916 Lake Atriums Cir, Apt 46, Orlando, FL 32839",1916 Lake Atriums Cir,Apt 46,Orlando,FL,32839,Orange,28.490198,-81.405637,condo,7078.0,Active,99900,2024-09-16T00:00:00.000Z,222,1.0,1.0,526.0,1986.0,11.511934974596555
"1149-Holden-Ave,-Orlando,-FL-32839","1149 Holden Ave, Orlando, FL 32839",1149 Holden Ave,,Orlando,FL,32839,Orange,28.495234,-81.394239,single_family,11326.0,Active,399900,2024-09-20T00:00:00.000Z,218,3.0,2.0,1655.0,1957.0,12.89897229545694
"2114-Mo-Ho-Dr,-Unit-199,-Orlando,-FL-32839","2114 Mo Ho Dr, Unit 199, Orlando, FL 32839",2114 Mo Ho Dr,Unit 199,Orlando,FL,32839,Orange,28.508089,-81.412041,manufactured,7862.0,Active,67000,2024-09-22T00:00:00.000Z,216,2.0,2.0,672.0,1972.0,11.112462823634855
"5150-Picadilly-Circus-Ct,---7,-Orlando,-FL-32839","5150 Picadilly Circus Ct, # 7, Orlando, FL 32839",5150 Picadilly Circus Ct,# 7,Orlando,FL,32839,Orange,28.487736,-81.411043,condo,732.0,Active,180000,2024-09-23T00:00:00.000Z,215,3.0,2.5,1405.0,1974.0,12.100717685412471
"4815-S-Texas-Ave-Apt-C,-Orlando,-FL-32839","4815 S Texas Ave Apt C, Orlando, FL 32839",4815 S Texas Ave Apt C,,Orlando,FL,32839,Orange,28.491875,-81.408508,condo,1270.0,Active,144888,2024-10-01T00:00:00.000Z,207,3.0,2.0,1270.0,1973.0,11.883723211003387
"1916-Lake-Atriums-Cir,-Apt-25,-Orlando,-FL-32839","1916 Lake Atriums Cir, Apt 25, Orlando, FL 32839",1916 Lake Atriums Cir,Apt 25,Orlando,FL,32839,Orange,28.490198,-81.405637,condo,7078.0,Active,113900,2024-09-30T00:00:00.000Z,208,1.0,1.0,660.0,1986.0,11.643084929027989
"5214-Via-Hacienda-Cir,-Apt-307,-Orlando,-FL-32839","5214 Via Hacienda Cir, Apt 307, Orlando, FL 32839",5214 Via Hacienda Cir,Apt 307,Orlando,FL,32839,Orange,28.4897,-81.408862,condo,24394.0,Active,138000,2024-10-04T00:00:00.000Z,204,2.0,2.0,1073.0,1985.0,11.835016210489899
"5625-Chipola-Cir,-Orlando,-FL-32839","5625 Chipola Cir, Orlando, FL 32839",5625 Chipola Cir,,Orlando,FL,32839,Orange,28.477871,-81.391752,single_family,40511.0,Active,619999,2024-10-14T00:00:00.000Z,194,3.0,2.5,2304.0,1950.0,13.337474757021274
"4743-S-Texas-Ave,---4743B,-Orlando,-FL-32839","4743 S Texas Ave, # 4743B, Orlando, FL 32839",4743 S Texas Ave,# 4743B,Orlando,FL,32839,Orange,28.49316,-81.405523,condo,9248.0,Active,125000,2024-10-15T00:00:00.000Z,193,2.0,2.0,976.0,1973.0,11.736077016252437
"58-Overleaf-Ln,-Orlando,-FL-32839","58 Overleaf Ln, Orlando, FL 32839",58 Overleaf Ln,,Orlando,FL,32839,Orange,28.494225,-81.390563,single_family,7347.0,Active,759000,2024-10-22T00:00:00.000Z,186,3.0,3.0,2825.0,2023.0,13.539758373899955
"3702-Palm-Desert-Ln,-Apt-5431,-Orlando,-FL-32839","3702 Palm Desert Ln, Apt 5431, Orlando, FL 32839",3702 Palm Desert Ln,Apt 5431,Orlando,FL,32839,Orange,28.478382,-81.41993,condo,10019.0,Active,169999,2024-10-23T00:00:00.000Z,185,1.0,1.0,768.0,2000.0,12.043553716032399
"3523-Hopi-Dr,-Orlando,-FL-32839","3523 Hopi Dr, Orlando, FL 32839",3523 Hopi Dr,,Orlando,FL,32839,Orange,28.505964,-81.411774,manufactured,7862.0,Active,100000,2024-10-24T00:00:00.000Z,184,2.0,2.0,1200.0,1991.0,11.51293546492023
"2514-Grand-Central-Pkwy,-Apt-2,-Orlando,-FL-32839","2514 Grand Central Pkwy, Apt 2, Orlando, FL 32839",2514 Grand Central Pkwy,Apt 2,Orlando,FL,32839,Orange,28.491109,-81.413804,townhouse,851.0,Active,269000,2024-10-25T00:00:00.000Z,183,3.0,2.0,1457.0,2006.0,12.502470376049185
"1313-39th-St,-Orlando,-FL-32839","1313 39th St, Orlando, FL 32839",1313 39th St,,Orlando,FL,32839,Orange,28.503761,-81.397758,multi-family,13504.0,Active,795900,2024-11-04T00:00:00.000Z,173,8.0,5.0,3600.0,1951.0,13.587230085232402
"5124-Park-Central-Dr,-Apt-513,-Orlando,-FL-32839","5124 Park Central Dr, Apt 513, Orlando, FL 32839",5124 Park Central Dr,Apt 513,Orlando,FL,32839,Orange,28.491802,-81.410538,condo,8239.0,Active,167500,2024-10-26T00:00:00.000Z,182,2.0,2.0,874.0,1994.0,12.02874460037869
"2546-Lemon-Tree-Ln,---4,-Orlando,-FL-32839","2546 Lemon Tree Ln, # 4, Orlando, FL 32839",2546 Lemon Tree Ln,# 4,Orlando,FL,32839,Orange,28.49814,-81.411369,condo,319295.0,Active,83000,2024-11-08T00:00:00.000Z,169,1.0,1.0,642.0,1976.0,11.326607934898927
"1940-Lake-Atriums-Cir,-Apt-93,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 93, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 93,Orlando,FL,32839,Orange,28.489677,-81.406643,condo,7214.0,Active,139000,2024-11-11T00:00:00.000Z,166,1.0,1.0,660.0,1986.0,11.842236406331555
"1940-Lake-Atriums-Cir,-Apt-94,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 94, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 94,Orlando,FL,32839,Orange,28.489677,-81.406643,condo,7214.0,Active,139000,2024-11-11T00:00:00.000Z,166,1.0,1.0,660.0,1986.0,11.842236406331555
"4559-Tower-Pine-Rd,---Ge,-Orlando,-FL-32839","4559 Tower Pine Rd, # Ge, Orlando, FL 32839",4559 Tower Pine Rd,# Ge,Orlando,FL,32839,Orange,28.496631,-81.409681,condo,4226.0,Active,185000,2024-11-08T00:00:00.000Z,169,2.0,2.5,1450.0,1982.0,12.128116509451258
"2039-Onaka-Dr,-Unit-252,-Orlando,-FL-32839","2039 Onaka Dr, Unit 252, Orlando, FL 32839",2039 Onaka Dr,Unit 252,Orlando,FL,32839,Orange,28.506939,-81.41024,manufactured,7862.0,Active,89000,2024-11-08T00:00:00.000Z,169,2.0,2.0,1218.0,1993.0,11.39640288460621
"5208-Via-Hacienda-Cir,-Apt-201,-Orlando,-FL-32839","5208 Via Hacienda Cir, Apt 201, Orlando, FL 32839",5208 Via Hacienda Cir,Apt 201,Orlando,FL,32839,Orange,28.4897,-81.408862,condo,24394.0,Active,155000,2024-11-13T00:00:00.000Z,164,2.0,2.0,1073.0,1985.0,11.951186847493476
"2219-Mo-Ho-Dr,-Unit-23,-Orlando,-FL-32839","2219 Mo Ho Dr, Unit 23, Orlando, FL 32839",2219 Mo Ho Dr,Unit 23,Orlando,FL,32839,Orange,28.508375,-81.412506,manufactured,7862.0,Active,41500,2024-11-19T00:00:00.000Z,158,2.0,1.5,864.0,1975.0,10.633472802314019
"2402-Lemon-Tree-Ln,---1E,-Orlando,-FL-32839","2402 Lemon Tree Ln, # 1E, Orlando, FL 32839",2402 Lemon Tree Ln,# 1E,Orlando,FL,32839,Orange,28.498234,-81.409866,condo,1252.0,Active,135000,2024-11-19T00:00:00.000Z,158,3.0,2.0,1198.0,1976.0,11.813037464800539
"1924-Lake-Atriums-Cir,-Apt-59,-Orlando,-FL-32839","1924 Lake Atriums Cir, Apt 59, Orlando, FL 32839",1924 Lake Atriums Cir,Apt 59,Orlando,FL,32839,Orange,28.490289,-81.40614,condo,9816.0,Active,160000,2024-12-01T00:00:00.000Z,146,3.0,2.0,1158.0,1986.0,11.982935344196433
"3983-Crayrich-Cir,---C4,-Orlando,-FL-32839","3983 Crayrich Cir, # C4, Orlando, FL 32839",3983 Crayrich Cir,# C4,Orlando,FL,32839,Orange,28.50326,-81.407837,condo,3659.0,Active,111500,2024-12-05T00:00:00.000Z,142,2.0,2.5,1211.0,1974.0,11.621788838451959
"1416-34th-St,-Orlando,-FL-32839","1416 34th St, Orlando, FL 32839",1416 34th St,,Orlando,FL,32839,Orange,28.507806,-81.400947,single_family,6753.0,Active,234000,2024-12-07T00:00:00.000Z,140,3.0,1.0,1136.0,1952.0,12.36308066783498
"2406-Grand-Central-Pkwy,-Apt-14,-Orlando,-FL-32839","2406 Grand Central Pkwy, Apt 14, Orlando, FL 32839",2406 Grand Central Pkwy,Apt 14,Orlando,FL,32839,Orange,28.490042,-81.412533,townhouse,851.0,Active,289000,2024-12-11T00:00:00.000Z,136,3.0,2.0,1465.0,2006.0,12.574185427296195
"3515-Manitou-Dr,-Orlando,-FL-32839","3515 Manitou Dr, Orlando, FL 32839",3515 Manitou Dr,,Orlando,FL,32839,Orange,28.506095,-81.412899,manufactured,7862.0,Active,75000,2024-12-04T00:00:00.000Z,143,2.0,2.0,900.0,2015.0,11.225256725762893
"2602-Lemon-Tree-Ln,---H,-Orlando,-FL-32839","2602 Lemon Tree Ln, # H, Orlando, FL 32839",2602 Lemon Tree Ln,# H,Orlando,FL,32839,Orange,28.498124,-81.411741,condo,1252.0,Active,135000,2024-12-09T00:00:00.000Z,138,3.0,2.0,1198.0,1976.0,11.813037464800539
"4344-Aqua-Vista-Dr,---B,-Orlando,-FL-32839","4344 Aqua Vista Dr, # B, Orlando, FL 32839",4344 Aqua Vista Dr,# B,Orlando,FL,32839,Orange,28.498991,-81.413454,condo,969.0,Active,120000,2024-12-20T00:00:00.000Z,127,2.0,1.0,867.0,1976.0,11.695255355062795
"3725-Conroy-Rd,-Apt-2131,-Orlando,-FL-32839","3725 Conroy Rd, Apt 2131, Orlando, FL 32839",3725 Conroy Rd,Apt 2131,Orlando,FL,32839,Orange,28.488265,-81.42393,condo,13504.0,Active,225000,2024-12-13T00:00:00.000Z,134,3.0,2.0,1336.0,2003.0,12.323860125621126
"3928-Crayrich-Cir,---A12,-Orlando,-FL-32839","3928 Crayrich Cir, # A12, Orlando, FL 32839",3928 Crayrich Cir,# A12,Orlando,FL,32839,Orange,28.502504,-81.407901,condo,7046.0,Active,109999,2024-12-30T00:00:00.000Z,117,1.0,1.5,762.0,1974.0,11.608235644774552
"5269-Wellington-Park-Cir,---23,-Orlando,-FL-32839","5269 Wellington Park Cir, # 23, Orlando, FL 32839",5269 Wellington Park Cir,# 23,Orlando,FL,32839,Orange,28.490828,-81.416107,condo,4568.0,Active,274900,2024-12-31T00:00:00.000Z,116,2.0,2.0,1438.0,2000.0,12.524166311833152
"5028-City-St,-Apt-2017,-Orlando,-FL-32839","5028 City St, Apt 2017, Orlando, FL 32839",5028 City St,Apt 2017,Orlando,FL,32839,Orange,28.494079,-81.411973,condo,10890.0,Active,158500,2025-01-02T00:00:00.000Z,114,2.0,2.0,979.0,1997.0,11.973516181427835
"3615-Conroy-Rd,-Apt-614,-Orlando,-FL-32839","3615 Conroy Rd, Apt 614, Orlando, FL 32839",3615 Conroy Rd,Apt 614,Orlando,FL,32839,Orange,28.490144,-81.42079,condo,13939.0,Active,199900,2025-01-05T00:00:00.000Z,111,1.0,1.0,782.0,2003.0,12.20557752297723
"3757-Conroy-Rd,-Apt-2525,-Orlando,-FL-32839","3757 Conroy Rd, Apt 2525, Orlando, FL 32839",3757 Conroy Rd,Apt 2525,Orlando,FL,32839,Orange,28.489131,-81.425437,condo,7862.0,Active,209900,2025-01-08T00:00:00.000Z,108,2.0,2.0,1091.0,2003.0,12.254391269970792
"5423-Kenmore-Ln,-Orlando,-FL-32839","5423 Kenmore Ln, Orlando, FL 32839",5423 Kenmore Ln,,Orlando,FL,32839,Orange,28.482653,-81.381406,single_family,25265.0,Active,1369000,2025-01-08T00:00:00.000Z,108,6.0,4.0,4305.0,1955.0,14.129591834730508
"3992-Crayrich-Cir,---C3,-Orlando,-FL-32839","3992 Crayrich Cir, # C3, Orlando, FL 32839",3992 Crayrich Cir,# C3,Orlando,FL,32839,Orange,28.502634,-81.408119,condo,3659.0,Active,115000,2025-01-08T00:00:00.000Z,108,2.0,2.5,1211.0,1974.0,11.652696102959753
"3419-Canoga-Dr,-Unit-285,-Orlando,-FL-32839","3419 Canoga Dr, Unit 285, Orlando, FL 32839",3419 Canoga Dr,Unit 285,Orlando,FL,32839,Orange,28.507032,-81.40947,manufactured,7862.0,Active,65000,2025-01-09T00:00:00.000Z,107,2.0,1.0,1082.0,1977.0,11.082157933374816
"1901-Onaka-Dr,-Unit-275,-Orlando,-FL-32839","1901 Onaka Dr, Unit 275, Orlando, FL 32839",1901 Onaka Dr,Unit 275,Orlando,FL,32839,Orange,28.507578,-81.409615,manufactured,7862.0,Active,59900,2025-01-10T00:00:00.000Z,106,2.0,2.0,912.0,1977.0,11.000448478455008
"2536-Lemon-Tree-Ln,-Orlando,-FL-32839","2536 Lemon Tree Ln, Orlando, FL 32839",2536 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.49814,-81.411369,condo,785.0,Active,94500,2025-01-15T00:00:00.000Z,101,1.0,1.0,642.0,1976.0,11.456365695436427
"1909-Onaka-Dr,-Unit-271,-Orlando,-FL-32839","1909 Onaka Dr, Unit 271, Orlando, FL 32839",1909 Onaka Dr,Unit 271,Orlando,FL,32839,Orange,28.507725,-81.40992,manufactured,7862.0,Active,49000,2025-01-14T00:00:00.000Z,102,2.0,2.0,1056.0,1993.0,10.799595985047786
"3583-Conroy-Rd,-Apt-1135,-Orlando,-FL-32839","3583 Conroy Rd, Apt 1135, Orlando, FL 32839",3583 Conroy Rd,Apt 1135,Orlando,FL,32839,Orange,28.488449,-81.421977,condo,13504.0,Active,239900,2025-01-17T00:00:00.000Z,99,2.0,2.0,1036.0,2003.0,12.3879816172226
"326-Benton-St,-Orlando,-FL-32839","326 Benton St, Orlando, FL 32839",326 Benton St,,Orlando,FL,32839,Orange,28.500772,-81.382211,single_family,9200.0,Active,484989,2025-01-17T00:00:00.000Z,99,3.0,2.0,1530.0,1962.0,13.091883551150353
"5123-Picadilly-Circus-Ct,---2,-Orlando,-FL-32839","5123 Picadilly Circus Ct, # 2, Orlando, FL 32839",5123 Picadilly Circus Ct,# 2,Orlando,FL,32839,Orange,28.488388,-81.410826,condo,787.0,Active,185000,2025-01-17T00:00:00.000Z,99,3.0,2.5,1405.0,1974.0,12.128116509451258
"3700-Castle-Pines-Ln,-Apt-4032,-Orlando,-FL-32839","3700 Castle Pines Ln, Apt 4032, Orlando, FL 32839",3700 Castle Pines Ln,Apt 4032,Orlando,FL,32839,Orange,28.479022,-81.419451,condo,10019.0,Active,185000,2025-01-21T00:00:00.000Z,95,2.0,2.0,947.0,2000.0,12.128116509451258
"3701-Castle-Pines-Ln,-Apt-3927,-Orlando,-FL-32839","3701 Castle Pines Ln, Apt 3927, Orlando, FL 32839",3701 Castle Pines Ln,Apt 3927,Orlando,FL,32839,Orange,28.479312,-81.418815,condo,10019.0,Active,150000,2025-01-23T00:00:00.000Z,93,2.0,2.0,1062.0,2000.0,11.918397239722838
"4575-S-Texas-Ave,-Apt-207,-Orlando,-FL-32839","4575 S Texas Ave, Apt 207, Orlando, FL 32839",4575 S Texas Ave,Apt 207,Orlando,FL,32839,Orange,28.495993,-81.40861,condo,391169.0,Active,135000,2025-01-29T00:00:00.000Z,87,2.0,2.0,1248.0,1977.0,11.813037464800539
"3817-Bainbridge-Ave,-Orlando,-FL-32839","3817 Bainbridge Ave, Orlando, FL 32839",3817 Bainbridge Ave,,Orlando,FL,32839,Orange,28.501986,-81.379295,single_family,8249.0,Active,399000,2025-01-24T00:00:00.000Z,92,3.0,2.0,1360.0,1964.0,12.896719202134523
"4668-Tower-Pine-Rd,---Ge,-Orlando,-FL-32839","4668 Tower Pine Rd, # Ge, Orlando, FL 32839",4668 Tower Pine Rd,# Ge,Orlando,FL,32839,Orange,28.495507,-81.410011,condo,4226.0,Active,219000,2025-01-28T00:00:00.000Z,88,3.0,2.0,1400.0,1982.0,12.296831574998258
"4767-S-Texas-Ave,---4767C,-Orlando,-FL-32839","4767 S Texas Ave, # 4767C, Orlando, FL 32839",4767 S Texas Ave,# 4767C,Orlando,FL,32839,Orange,28.49233,-81.404852,condo,2132.0,Active,130000,2025-01-29T00:00:00.000Z,87,2.0,2.0,976.0,1973.0,11.775297421715827
"3719-Conroy-Rd,-Apt-2023,-Orlando,-FL-32839","3719 Conroy Rd, Apt 2023, Orlando, FL 32839",3719 Conroy Rd,Apt 2023,Orlando,FL,32839,Orange,28.488206,-81.423242,condo,7862.0,Active,167000,2025-01-29T00:00:00.000Z,87,1.0,1.0,850.0,2003.0,12.025755079404917
"4033-Henley-Rd,-Unit-1707,-Orlando,-FL-32839","4033 Henley Rd, Unit 1707, Orlando, FL 32839",4033 Henley Rd,Unit 1707,Orlando,FL,32839,Orange,28.501663,-81.406883,townhouse,7862.0,Active,140000,2025-01-31T00:00:00.000Z,85,2.0,1.5,1164.0,1975.0,11.849404844423074
"1964-Lake-Atriums-Cir,-Apt-175,-Orlando,-FL-32839","1964 Lake Atriums Cir, Apt 175, Orlando, FL 32839",1964 Lake Atriums Cir,Apt 175,Orlando,FL,32839,Orange,28.488988,-81.405692,condo,6953.0,Active,104900,2025-01-31T00:00:00.000Z,85,1.0,1.0,660.0,1986.0,11.560772327227417
"4771-S-Texas-Ave,---4771C,-Orlando,-FL-32839","4771 S Texas Ave, # 4771C, Orlando, FL 32839",4771 S Texas Ave,# 4771C,Orlando,FL,32839,Orange,28.492147,-81.404966,condo,6366.0,Active,140000,2025-02-04T00:00:00.000Z,81,2.0,2.0,976.0,1973.0,11.849404844423074
"3509-Manitou-Dr,-Unit-100,-Orlando,-FL-32839","3509 Manitou Dr, Unit 100, Orlando, FL 32839",3509 Manitou Dr,Unit 100,Orlando,FL,32839,Orange,28.506269,-81.41288,manufactured,7862.0,Active,29000,2025-02-04T00:00:00.000Z,81,1.0,1.0,576.0,1971.0,10.275085591132715
"2586-Grand-Central-Pkwy,-Apt-1,-Orlando,-FL-32839","2586 Grand Central Pkwy, Apt 1, Orlando, FL 32839",2586 Grand Central Pkwy,Apt 1,Orlando,FL,32839,Orange,28.490767,-81.414705,townhouse,851.0,Active,320000,2025-02-05T00:00:00.000Z,80,3.0,2.0,1465.0,2006.0,12.676079399771027
"2328-Mid-Town-Ter,-Apt-1024,-Orlando,-FL-32839","2328 Mid Town Ter, Apt 1024, Orlando, FL 32839",2328 Mid Town Ter,Apt 1024,Orlando,FL,32839,Orange,28.493002,-81.413575,condo,11761.0,Active,211104,2025-02-07T00:00:00.000Z,78,3.0,2.0,1333.0,1997.0,12.260110919013046
"1336-40th-St,-Orlando,-FL-32839","1336 40th St, Orlando, FL 32839",1336 40th St,,Orlando,FL,32839,Orange,28.502478,-81.398705,single_family,6749.0,Active,330000,2025-02-05T00:00:00.000Z,80,3.0,2.0,1400.0,2025.0,12.706850963741102
"1320-40th-St,-Orlando,-FL-32839","1320 40th St, Orlando, FL 32839",1320 40th St,,Orlando,FL,32839,Orange,28.502408,-81.398369,single_family,6749.0,Active,330000,2025-02-05T00:00:00.000Z,80,3.0,2.0,1400.0,2025.0,12.706850963741102
"1932-Lake-Atriums-Cir,-Apt-77,-Orlando,-FL-32839","1932 Lake Atriums Cir, Apt 77, Orlando, FL 32839",1932 Lake Atriums Cir,Apt 77,Orlando,FL,32839,Orange,28.490136,-81.406663,condo,9668.0,Active,150000,2025-02-09T00:00:00.000Z,76,2.0,2.0,864.0,1986.0,11.918397239722838
"1940-Lake-Atriums-Cir,-Apt-108,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 108, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 108,Orlando,FL,32839,Orange,28.489677,-81.406643,condo,7214.0,Active,135000,2025-02-12T00:00:00.000Z,73,1.0,1.0,660.0,1986.0,11.813037464800539
"4322-Aqua-Vista-Dr,---L,-Orlando,-FL-32839","4322 Aqua Vista Dr, # L, Orlando, FL 32839",4322 Aqua Vista Dr,# L,Orlando,FL,32839,Orange,28.499697,-81.413208,condo,630.0,Active,89500,2025-02-12T00:00:00.000Z,73,1.0,1.0,642.0,1976.0,11.402005077384885
"4759-S-Texas-Ave,---4759C,-Orlando,-FL-32839","4759 S Texas Ave, # 4759C, Orlando, FL 32839",4759 S Texas Ave,# 4759C,Orlando,FL,32839,Orange,28.492497,-81.405411,condo,10454.0,Active,145000,2025-02-11T00:00:00.000Z,74,2.0,2.0,976.0,1973.0,11.884495917930655
"3411-Canoga-Dr,-Orlando,-FL-32839","3411 Canoga Dr, Orlando, FL 32839",3411 Canoga Dr,,Orlando,FL,32839,Orange,28.507307,-81.409279,manufactured,7862.0,Active,145000,2025-02-12T00:00:00.000Z,73,2.0,2.0,1248.0,2006.0,11.884495917930655
"1026-Lake-Jessamine-Dr,-Orlando,-FL-32839","1026 Lake Jessamine Dr, Orlando, FL 32839",1026 Lake Jessamine Dr,,Orlando,FL,32839,Orange,28.478894,-81.394272,single_family,19166.0,Active,699000,2025-02-12T00:00:00.000Z,73,3.0,2.0,2707.0,1955.0,13.457407451830088
"4001-Dolomite-St,---Ge,-Orlando,-FL-32839","4001 Dolomite St, # Ge, Orlando, FL 32839",4001 Dolomite St,# Ge,Orlando,FL,32839,Orange,28.501744,-81.408595,condo,6860.0,Active,125000,2025-02-12T00:00:00.000Z,73,2.0,2.5,1211.0,1974.0,11.736077016252437
