id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,bedrooms,bathrooms,squarefootage,lotsize,yearbuilt,status,price,listeddate,daysonmarket,log_price
"3480-Soho-St,-Apt-101,-Orlando,-FL-32835","3480 Soho St, Apt 101, Orlando, FL 32835",3480 Soho St,Apt 101,Orlando,FL,32835,Orange,28.506079,-81.472405,condo,3.0,2.0,1260.0,11761.0,2000.0,Active,278000,2024-06-17T00:00:00.000Z,313,12.535379989788607
"6682-Time-Square-Ave,-Apt-101,-Orlando,-FL-32835","6682 Time Square Ave, Apt 101, Orlando, FL 32835",6682 Time Square Ave,Apt 101,Orlando,FL,32835,Orange,28.507511,-81.473658,condo,3.0,2.5,1634.0,3674.0,2000.0,Active,265000,2024-06-03T00:00:00.000Z,327,12.487488878546145
"6100-Stevenson-Dr,-Unit-207,-Orlando,-FL-32835","6100 Stevenson Dr, Unit 207, Orlando, FL 32835",6100 Stevenson Dr,Unit 207,Orlando,FL,32835,Orange,28.508575,-81.464783,condo,2.0,2.0,1050.0,15246.0,2003.0,Active,209000,2024-06-12T00:00:00.000Z,318,12.250094315624496
"6312-Buford-St,-Apt-303,-Orlando,-FL-32835","6312 Buford St, Apt 303, Orlando, FL 32835",6312 Buford St,Apt 303,Orlando,FL,32835,Orange,28.505541,-81.466655,condo,3.0,2.5,2260.0,20473.0,2005.0,Active,425000,2024-06-12T00:00:00.000Z,318,12.959846800844963
"6214-Stevenson-Dr,-Unit-201,-Orlando,-FL-32835","6214 Stevenson Dr, Unit 201, Orlando, FL 32835",6214 Stevenson Dr,Unit 201,Orlando,FL,32835,Orange,28.508604,-81.466102,condo,3.0,2.0,1206.0,15246.0,2002.0,Active,229900,2024-05-29T00:00:00.000Z,332,12.345404060459082
"3432-Westchester-Square-Blvd,-Apt-205,-Orlando,-FL-32835","3432 Westchester Square Blvd, Apt 205, Orlando, FL 32835",3432 Westchester Square Blvd,Apt 205,Orlando,FL,32835,Orange,28.506839,-81.472664,condo,1.0,1.0,658.0,6122.0,2000.0,Active,149900,2024-07-10T00:00:00.000Z,290,11.917730355182513
"1013-Nin-St,-Orlando,-FL-32835","1013 Nin St, Orlando, FL 32835",1013 Nin St,,Orlando,FL,32835,Orange,28.532978,-81.487343,single_family,3.0,2.0,2152.0,8147.0,1986.0,Active,440000,2024-07-27T00:00:00.000Z,273,12.994532278619134
"1073-S-Hiawassee-Rd,-Apt-1018,-Orlando,-FL-32835","1073 S Hiawassee Rd, Apt 1018, Orlando, FL 32835",1073 S Hiawassee Rd,Apt 1018,Orlando,FL,32835,Orange,28.52886,-81.471522,condo,2.0,2.0,829.0,7034.0,1989.0,Active,174900,2024-08-08T00:00:00.000Z,261,12.071975378543236
"3383-Westchester-Square-Blvd,-Apt-204,-Orlando,-FL-32835","3383 Westchester Square Blvd, Apt 204, Orlando, FL 32835",3383 Westchester Square Blvd,Apt 204,Orlando,FL,32835,Orange,28.507432,-81.472533,condo,2.0,2.0,1256.0,5637.0,2000.0,Active,179900,2024-07-31T00:00:00.000Z,269,12.100161978566867
"1065-S-Hiawassee-Rd,-Apt-1427,-Orlando,-FL-32835","1065 S Hiawassee Rd, Apt 1427, Orlando, FL 32835",1065 S Hiawassee Rd,Apt 1427,Orlando,FL,32835,Orange,28.52957,-81.471037,condo,2.0,2.0,934.0,8756.0,1989.0,Active,199000,2024-07-30T00:00:00.000Z,270,12.201065128819632
"6413-Astor-Village-Ave,-Apt-303,-Orlando,-FL-32835","6413 Astor Village Ave, Apt 303, Orlando, FL 32835",6413 Astor Village Ave,Apt 303,Orlando,FL,32835,Orange,28.508923,-81.470715,condo,1.0,1.0,945.0,22651.0,2000.0,Active,179900,2024-08-08T00:00:00.000Z,261,12.100161978566867
"6451-Old-Park-Ln,-Unit-110,-Orlando,-FL-32835","6451 Old Park Ln, Unit 110, Orlando, FL 32835",6451 Old Park Ln,Unit 110,Orlando,FL,32835,Orange,28.514808,-81.468556,condo,3.0,2.0,1412.0,1890.0,2005.0,Active,254555,2024-08-01T00:00:00.000Z,268,12.44727613006035
"3392-Westchester-Square-Blvd,-Apt-101,-Orlando,-FL-32835","3392 Westchester Square Blvd, Apt 101, Orlando, FL 32835",3392 Westchester Square Blvd,Apt 101,Orlando,FL,32835,Orange,28.507123,-81.472916,condo,2.0,2.0,1160.0,6122.0,2000.0,Active,199900,2024-08-08T00:00:00.000Z,261,12.20557752297723
"6320-Raleigh-St,-Apt-604,-Orlando,-FL-32835","6320 Raleigh St, Apt 604, Orlando, FL 32835",6320 Raleigh St,Apt 604,Orlando,FL,32835,Orange,28.526501,-81.468474,condo,1.0,1.0,794.0,4790.0,1997.0,Active,163500,2024-08-19T00:00:00.000Z,250,12.004574385508691
"7801-Belvoir-Dr,-Orlando,-FL-32835","7801 Belvoir Dr, Orlando, FL 32835",7801 Belvoir Dr,,Orlando,FL,32835,Orange,28.522542,-81.501019,single_family,5.0,3.0,3336.0,8389.0,1996.0,Active,695000,2024-08-19T00:00:00.000Z,250,13.451668563394815
"3478-Westchester-Square-Blvd,-Apt-202,-Orlando,-FL-32835","3478 Westchester Square Blvd, Apt 202, Orlando, FL 32835",3478 Westchester Square Blvd,Apt 202,Orlando,FL,32835,Orange,28.506621,-81.472369,condo,3.0,2.0,1600.0,6122.0,2000.0,Active,249900,2024-08-19T00:00:00.000Z,250,12.428820118415677
"1069-S-Hiawassee-Rd,-Apt-1336,-Orlando,-FL-32835","1069 S Hiawassee Rd, Apt 1336, Orlando, FL 32835",1069 S Hiawassee Rd,Apt 1336,Orlando,FL,32835,Orange,28.52906,-81.470927,condo,1.0,1.0,673.0,9202.0,1989.0,Active,155000,2024-08-22T00:00:00.000Z,247,11.951186847493476
"4614-Woodlot-Ct,-Orlando,-FL-32835","4614 Woodlot Ct, Orlando, FL 32835",4614 Woodlot Ct,,Orlando,FL,32835,Orange,28.494526,-81.480302,single_family,4.0,2.5,2643.0,21780.0,1979.0,Active,700000,2024-08-29T00:00:00.000Z,240,13.45883704259595
"836-Rosemere-Cir,-Orlando,-FL-32835","836 Rosemere Cir, Orlando, FL 32835",836 Rosemere Cir,,Orlando,FL,32835,Orange,28.534215,-81.50781,single_family,6.0,3.0,2100.0,10890.0,1987.0,Active,490000,2024-09-16T00:00:00.000Z,222,13.102162710901053
"3433-Soho-St,-Apt-202,-Orlando,-FL-32835","3433 Soho St, Apt 202, Orlando, FL 32835",3433 Soho St,Apt 202,Orlando,FL,32835,Orange,28.507244,-81.473404,condo,3.0,2.0,1435.0,6122.0,2000.0,Active,250000,2024-09-02T00:00:00.000Z,236,12.429220196836383
"117-N-Observatory-Dr,-Orlando,-FL-32835","117 N Observatory Dr, Orlando, FL 32835",117 N Observatory Dr,,Orlando,FL,32835,Orange,28.543336,-81.46788,single_family,2.0,1.0,987.0,5358.0,1989.0,Active,275000,2024-09-11T00:00:00.000Z,227,12.524530013005734
"6624-Time-Square-Ave,-Apt-104,-Orlando,-FL-32835","6624 Time Square Ave, Apt 104, Orlando, FL 32835",6624 Time Square Ave,Apt 104,Orlando,FL,32835,Orange,28.508143,-81.472672,condo,2.0,2.5,1548.0,3674.0,2000.0,Active,239000,2024-09-06T00:00:00.000Z,232,12.384223015005313
"6673-Time-Square-Ave,-Apt-102,-Orlando,-FL-32835","6673 Time Square Ave, Apt 102, Orlando, FL 32835",6673 Time Square Ave,Apt 102,Orlando,FL,32835,Orange,28.507736,-81.47384,townhouse,2.0,2.5,1548.0,3674.0,2000.0,Active,269000,2024-09-18T00:00:00.000Z,220,12.502470376049185
"6312-Raleigh-St,-Apt-513,-Orlando,-FL-32835","6312 Raleigh St, Apt 513, Orlando, FL 32835",6312 Raleigh St,Apt 513,Orlando,FL,32835,Orange,28.527214,-81.468547,condo,1.0,1.0,499.0,5594.0,1997.0,Active,159000,2024-09-18T00:00:00.000Z,220,11.976665770490767
"8208-Vineland-Oaks-Blvd,-Orlando,-FL-32835","8208 Vineland Oaks Blvd, Orlando, FL 32835",8208 Vineland Oaks Blvd,,Orlando,FL,32835,Orange,28.533911,-81.49828,single_family,4.0,3.0,2416.0,10890.0,1994.0,Active,685000,2024-09-15T00:00:00.000Z,223,13.437175577097312
"6316-Miramonte-Dr,-Unit-106,-Orlando,-FL-32835","6316 Miramonte Dr, Unit 106, Orlando, FL 32835",6316 Miramonte Dr,Unit 106,Orlando,FL,32835,Orange,28.509607,-81.468468,condo,4.0,2.5,2369.0,1766.0,2005.0,Active,595000,2024-09-24T00:00:00.000Z,214,13.296318365198623
"6088-Westgate-Dr,-Apt-203,-Orlando,-FL-32835","6088 Westgate Dr, Apt 203, Orlando, FL 32835",6088 Westgate Dr,Apt 203,Orlando,FL,32835,Orange,28.532112,-81.466103,condo,2.0,1.0,1342.0,4445.0,1988.0,Active,189500,2024-09-22T00:00:00.000Z,216,12.15214958053555
"6627-Queens-Borough-Ave,-Apt-101,-Orlando,-FL-32835","6627 Queens Borough Ave, Apt 101, Orlando, FL 32835",6627 Queens Borough Ave,Apt 101,Orlando,FL,32835,Orange,28.508911,-81.473589,condo,3.0,2.0,1260.0,8756.0,2000.0,Active,209900,2024-09-25T00:00:00.000Z,213,12.254391269970792
"3384-Corona-Village-Way,-Apt-108,-Orlando,-FL-32835","3384 Corona Village Way, Apt 108, Orlando, FL 32835",3384 Corona Village Way,Apt 108,Orlando,FL,32835,Orange,28.507612,-81.474911,condo,2.0,2.0,1107.0,12197.0,2000.0,Active,273000,2024-10-16T00:00:00.000Z,192,12.51723073716405
"3478-Westchester-Square-Blvd,-Apt-204,-Orlando,-FL-32835","3478 Westchester Square Blvd, Apt 204, Orlando, FL 32835",3478 Westchester Square Blvd,Apt 204,Orlando,FL,32835,Orange,28.506621,-81.472369,condo,3.0,2.0,1600.0,6122.0,2000.0,Active,235000,2024-10-18T00:00:00.000Z,190,12.367345048436391
"6312-Buford-St,-Apt-304,-Orlando,-FL-32835","6312 Buford St, Apt 304, Orlando, FL 32835",6312 Buford St,Apt 304,Orlando,FL,32835,Orange,28.505541,-81.466655,condo,3.0,2.0,1775.0,20473.0,2005.0,Active,315000,2024-10-22T00:00:00.000Z,186,12.660331092405906
"1069-S-Hiawassee-Rd,-Apt-1327,-Orlando,-FL-32835","1069 S Hiawassee Rd, Apt 1327, Orlando, FL 32835",1069 S Hiawassee Rd,Apt 1327,Orlando,FL,32835,Orange,28.52906,-81.470927,condo,2.0,2.0,934.0,9202.0,1989.0,Active,204900,2024-10-24T00:00:00.000Z,184,12.230282214644559
"2484-San-Tecla-St,-Unit-303,-Orlando,-FL-32835","2484 San Tecla St, Unit 303, Orlando, FL 32835",2484 San Tecla St,Unit 303,Orlando,FL,32835,Orange,28.514337,-81.468423,condo,3.0,2.0,1247.0,8756.0,2005.0,Active,255000,2024-10-28T00:00:00.000Z,180,12.449022745701502
"16-N-Lancelot-Ave,-Orlando,-FL-32835","16 N Lancelot Ave, Orlando, FL 32835",16 N Lancelot Ave,,Orlando,FL,32835,Orange,28.54187,-81.471488,single_family,4.0,2.0,1637.0,10454.0,1979.0,Active,350000,2024-10-30T00:00:00.000Z,178,12.765691290604371
"4-S-Hudson-St,-Orlando,-FL-32835","4 S Hudson St, Orlando, FL 32835",4 S Hudson St,,Orlando,FL,32835,Orange,28.541214,-81.461672,single_family,3.0,2.0,1015.0,6752.0,1930.0,Active,275000,2024-10-28T00:00:00.000Z,180,12.524530013005734
"6332-Raleigh-St,-Apt-903,-Orlando,-FL-32835","6332 Raleigh St, Apt 903, Orlando, FL 32835",6332 Raleigh St,Apt 903,Orlando,FL,32835,Orange,28.526976,-81.469272,condo,2.0,2.0,1051.0,4453.0,1997.0,Active,199950,2024-11-02T00:00:00.000Z,175,12.20582761551277
"3468-Soho-St,-Apt-107,-Orlando,-FL-32835","3468 Soho St, Apt 107, Orlando, FL 32835",3468 Soho St,Apt 107,Orlando,FL,32835,Orange,28.5064,-81.472882,condo,3.0,2.0,1260.0,11761.0,2000.0,Active,255000,2024-11-05T00:00:00.000Z,172,12.449022745701502
"125-Grand-Junction-Blvd,-Orlando,-FL-32835","125 Grand Junction Blvd, Orlando, FL 32835",125 Grand Junction Blvd,,Orlando,FL,32835,Orange,28.54299,-81.471925,single_family,2.0,1.0,968.0,7050.0,1987.0,Active,269000,2024-11-04T00:00:00.000Z,173,12.502470376049185
"3356-Robert-Trent-Jones-Dr,-Unit-101,-Orlando,-FL-32835","3356 Robert Trent Jones Dr, Unit 101, Orlando, FL 32835",3356 Robert Trent Jones Dr,Unit 101,Orlando,FL,32835,Orange,28.505618,-81.47209,condo,2.0,2.0,1962.0,20909.0,2007.0,Active,342990,2024-11-02T00:00:00.000Z,175,12.745459486736772
"325-Sonoma-Valley-Cir,-Orlando,-FL-32835","325 Sonoma Valley Cir, Orlando, FL 32835",325 Sonoma Valley Cir,,Orlando,FL,32835,Orange,28.536279,-81.482937,single_family,4.0,2.5,1668.0,5678.0,1989.0,Active,449000,2024-11-11T00:00:00.000Z,166,13.014780393893403
"6214-Stevenson-Dr,-Unit-303,-Orlando,-FL-32835","6214 Stevenson Dr, Unit 303, Orlando, FL 32835",6214 Stevenson Dr,Unit 303,Orlando,FL,32835,Orange,28.508604,-81.466102,condo,3.0,2.0,1206.0,15246.0,2002.0,Active,279900,2024-11-16T00:00:00.000Z,161,12.5421912482017
"3468-Soho-St,-Apt-307,-Orlando,-FL-32835","3468 Soho St, Apt 307, Orlando, FL 32835",3468 Soho St,Apt 307,Orlando,FL,32835,Orange,28.5064,-81.472882,condo,3.0,2.0,1260.0,11761.0,2000.0,Active,218000,2024-11-11T00:00:00.000Z,166,12.292254928916668
"2624-Robert-Trent-Jones-Dr,-Apt-623,-Orlando,-FL-32835","2624 Robert Trent Jones Dr, Apt 623, Orlando, FL 32835",2624 Robert Trent Jones Dr,Apt 623,Orlando,FL,32835,Orange,28.514935,-81.471635,condo,2.0,1.0,933.0,8756.0,1995.0,Active,179999,2024-11-07T00:00:00.000Z,170,12.100712129872347
"6462-Cantua-Ln,-Unit-105,-Orlando,-FL-32835","6462 Cantua Ln, Unit 105, Orlando, FL 32835",6462 Cantua Ln,Unit 105,Orlando,FL,32835,Orange,28.514316,-81.470298,condo,3.0,2.0,1857.0,1039.0,2005.0,Active,330000,2024-11-11T00:00:00.000Z,166,12.706850963741102
"2801-Ripton-Ct,-Orlando,-FL-32835","2801 Ripton Ct, Orlando, FL 32835",2801 Ripton Ct,,Orlando,FL,32835,Orange,28.51255,-81.48952,single_family,3.0,2.0,1898.0,8710.0,1990.0,Active,479999,2024-11-13T00:00:00.000Z,164,13.081541382884074
"6141-Metrowest-Blvd,-Unit-307,-Orlando,-FL-32835","6141 Metrowest Blvd, Unit 307, Orlando, FL 32835",6141 Metrowest Blvd,Unit 307,Orlando,FL,32835,Orange,28.517033,-81.465586,condo,4.0,2.0,1417.0,10454.0,2004.0,Active,269000,2024-11-25T00:00:00.000Z,152,12.502470376049185
"1023-S-Hiawassee-Rd,-Apt-4022,-Orlando,-FL-32835","1023 S Hiawassee Rd, Apt 4022, Orlando, FL 32835",1023 S Hiawassee Rd,Apt 4022,Orlando,FL,32835,Orange,28.528533,-81.473946,condo,2.0,2.0,934.0,7485.0,1989.0,Active,149000,2024-11-27T00:00:00.000Z,150,11.91170829631447
"1035-S-Hiawassee-Rd,-Apt-2722,-Orlando,-FL-32835","1035 S Hiawassee Rd, Apt 2722, Orlando, FL 32835",1035 S Hiawassee Rd,Apt 2722,Orlando,FL,32835,Orange,28.529611,-81.471903,condo,2.0,2.0,836.0,3836.0,1989.0,Active,168800,2024-11-21T00:00:00.000Z,156,12.036475785297062
"7135-Yacht-Basin-Ave,-Apt-237,-Orlando,-FL-32835","7135 Yacht Basin Ave, Apt 237, Orlando, FL 32835",7135 Yacht Basin Ave,Apt 237,Orlando,FL,32835,Orange,28.512789,-81.484833,condo,3.0,2.0,1206.0,8756.0,1997.0,Active,259900,2024-11-25T00:00:00.000Z,152,12.468056068255885
"6106-Westgate-Dr,-Apt-102,-Orlando,-FL-32835","6106 Westgate Dr, Apt 102, Orlando, FL 32835",6106 Westgate Dr,Apt 102,Orlando,FL,32835,Orange,28.532126,-81.467053,condo,2.0,2.0,943.0,5936.0,1988.0,Active,210000,2024-11-21T00:00:00.000Z,156,12.25486757159303
"1065-S-Hiawassee-Rd,-Apt-1428,-Orlando,-FL-32835","1065 S Hiawassee Rd, Apt 1428, Orlando, FL 32835",1065 S Hiawassee Rd,Apt 1428,Orlando,FL,32835,Orange,28.52957,-81.471037,condo,2.0,2.0,934.0,8292.0,1989.0,Active,229900,2024-11-18T00:00:00.000Z,159,12.345404060459082
"6141-Metrowest-Blvd,-Unit-102,-Orlando,-FL-32835","6141 Metrowest Blvd, Unit 102, Orlando, FL 32835",6141 Metrowest Blvd,Unit 102,Orlando,FL,32835,Orange,28.517033,-81.465586,condo,4.0,2.0,1417.0,10454.0,2004.0,Active,274990,2024-11-22T00:00:00.000Z,155,12.524493648840432
"1037-S-Hiawassee-Rd,-Apt-2815,-Orlando,-FL-32835","1037 S Hiawassee Rd, Apt 2815, Orlando, FL 32835",1037 S Hiawassee Rd,Apt 2815,Orlando,FL,32835,Orange,28.529984,-81.471604,condo,1.0,1.0,673.0,8637.0,1989.0,Active,167500,2024-11-22T00:00:00.000Z,155,12.02874460037869
"3344-Robert-Trent-Jones-Dr,---40305,-Orlando,-FL-32835","3344 Robert Trent Jones Dr, # 40305, Orlando, FL 32835",3344 Robert Trent Jones Dr,# 40305,Orlando,FL,32835,Orange,28.506386,-81.471405,condo,3.0,2.0,1247.0,16117.0,2008.0,Active,249000,2024-11-28T00:00:00.000Z,149,12.425212191503038
"3190-Dante-Dr,-Unit-304,-Orlando,-FL-32835","3190 Dante Dr, Unit 304, Orlando, FL 32835",3190 Dante Dr,Unit 304,Orlando,FL,32835,Orange,28.509208,-81.466884,condo,3.0,2.0,1408.0,15246.0,2002.0,Active,244990,2024-12-02T00:00:00.000Z,145,12.408976754158251
"7270-Westpointe-Blvd,-Apt-914,-Orlando,-FL-32835","7270 Westpointe Blvd, Apt 914, Orlando, FL 32835",7270 Westpointe Blvd,Apt 914,Orlando,FL,32835,Orange,28.515979,-81.488602,condo,2.0,1.0,1021.0,8756.0,1994.0,Active,219000,2024-12-05T00:00:00.000Z,142,12.296831574998258
"6412-Queens-Borough-Ave,-Apt-202,-Orlando,-FL-32835","6412 Queens Borough Ave, Apt 202, Orlando, FL 32835",6412 Queens Borough Ave,Apt 202,Orlando,FL,32835,Orange,28.509746,-81.47139,condo,3.0,2.0,1278.0,23087.0,2000.0,Active,259000,2024-12-11T00:00:00.000Z,136,12.464587201678082
"3383-Westchester-Square-Blvd,-Apt-202,-Orlando,-FL-32835","3383 Westchester Square Blvd, Apt 202, Orlando, FL 32835",3383 Westchester Square Blvd,Apt 202,Orlando,FL,32835,Orange,28.507432,-81.472533,condo,2.0,2.0,1256.0,5637.0,2000.0,Active,252900,2024-12-12T00:00:00.000Z,135,12.440753386782307
"8048-Canyon-Lake-Cir,-Orlando,-FL-32835","8048 Canyon Lake Cir, Orlando, FL 32835",8048 Canyon Lake Cir,,Orlando,FL,32835,Orange,28.527914,-81.495014,single_family,4.0,2.5,2365.0,12632.0,1992.0,Active,689000,2024-12-23T00:00:00.000Z,124,13.442998001373553
"6141-Metrowest-Blvd,-Unit-206,-Orlando,-FL-32835","6141 Metrowest Blvd, Unit 206, Orlando, FL 32835",6141 Metrowest Blvd,Unit 206,Orlando,FL,32835,Orange,28.517033,-81.465586,condo,3.0,2.0,1285.0,8756.0,2004.0,Active,259900,2024-12-17T00:00:00.000Z,130,12.468056068255885
"6129-Metrowest-Blvd,-Unit-106,-Orlando,-FL-32835","6129 Metrowest Blvd, Unit 106, Orlando, FL 32835",6129 Metrowest Blvd,Unit 106,Orlando,FL,32835,Orange,28.516862,-81.463892,condo,2.0,2.0,1386.0,518.0,2004.0,Active,295000,2024-12-17T00:00:00.000Z,130,12.59473402514672
"6169-Metrowest-Blvd,-Unit-104,-Orlando,-FL-32835","6169 Metrowest Blvd, Unit 104, Orlando, FL 32835",6169 Metrowest Blvd,Unit 104,Orlando,FL,32835,Orange,28.515821,-81.466843,condo,3.0,2.0,1285.0,8756.0,2004.0,Active,257000,2024-12-18T00:00:00.000Z,129,12.456835254920371
"1029-S-Hiawassee-Rd,-Apt-2421,-Orlando,-FL-32835","1029 S Hiawassee Rd, Apt 2421, Orlando, FL 32835",1029 S Hiawassee Rd,Apt 2421,Orlando,FL,32835,Orange,28.52896,-81.472939,condo,2.0,2.0,836.0,3665.0,1989.0,Active,165000,2024-12-18T00:00:00.000Z,129,12.013706813470414
"5980-Westgate-Dr,-Apt-103,-Orlando,-FL-32835","5980 Westgate Dr, Apt 103, Orlando, FL 32835",5980 Westgate Dr,Apt 103,Orlando,FL,32835,Orange,28.530585,-81.463836,condo,2.0,2.0,991.0,5936.0,1988.0,Active,184500,2024-12-26T00:00:00.000Z,121,12.12541016250223
"117-Red-Rose-Cir,-Orlando,-FL-32835","117 Red Rose Cir, Orlando, FL 32835",117 Red Rose Cir,,Orlando,FL,32835,Orange,28.539484,-81.498814,single_family,3.0,2.0,1877.0,10019.0,1987.0,Active,410000,2024-12-27T00:00:00.000Z,120,12.923914877701906
"7924-Bridgestone-Dr,-Orlando,-FL-32835","7924 Bridgestone Dr, Orlando, FL 32835",7924 Bridgestone Dr,,Orlando,FL,32835,Orange,28.525798,-81.49222,single_family,4.0,3.0,2476.0,10019.0,1996.0,Active,639000,2024-12-27T00:00:00.000Z,120,13.367661298303675
"2598-Robert-Trent-Jones-Dr,-Apt-1010,-Orlando,-FL-32835","2598 Robert Trent Jones Dr, Apt 1010, Orlando, FL 32835",2598 Robert Trent Jones Dr,Apt 1010,Orlando,FL,32835,Orange,28.514212,-81.472753,condo,2.0,2.0,1150.0,10890.0,1995.0,Active,214990,2025-01-03T00:00:00.000Z,113,12.278351445768509
"2572-Robert-Trent-Jones-Dr,-Apt-1231,-Orlando,-FL-32835","2572 Robert Trent Jones Dr, Apt 1231, Orlando, FL 32835",2572 Robert Trent Jones Dr,Apt 1231,Orlando,FL,32835,Orange,28.515234,-81.472975,condo,2.0,2.0,1014.0,9178.0,1995.0,Active,185000,2025-01-07T00:00:00.000Z,109,12.128116509451258
"2652-Robert-Trent-Jones-Dr,-Apt-533,-Orlando,-FL-32835","2652 Robert Trent Jones Dr, Apt 533, Orlando, FL 32835",2652 Robert Trent Jones Dr,Apt 533,Orlando,FL,32835,Orange,28.514176,-81.471853,condo,1.0,1.0,674.0,1200.0,1995.0,Active,158000,2025-01-06T00:00:00.000Z,110,11.970356641102999
"6413-Astor-Village-Ave,-Apt-314,-Orlando,-FL-32835","6413 Astor Village Ave, Apt 314, Orlando, FL 32835",6413 Astor Village Ave,Apt 314,Orlando,FL,32835,Orange,28.508923,-81.470715,condo,3.0,2.0,1327.0,22651.0,2000.0,Active,204990,2025-01-06T00:00:00.000Z,110,12.230721354717781
"7350-Westpointe-Blvd,-Apt-224,-Orlando,-FL-32835","7350 Westpointe Blvd, Apt 224, Orlando, FL 32835",7350 Westpointe Blvd,Apt 224,Orlando,FL,32835,Orange,28.516534,-81.4892,condo,2.0,1.0,1021.0,6033.0,1994.0,Active,187000,2025-01-07T00:00:00.000Z,109,12.138869243416009
"6348-Raleigh-St,-Apt-1311,-Orlando,-FL-32835","6348 Raleigh St, Apt 1311, Orlando, FL 32835",6348 Raleigh St,Apt 1311,Orlando,FL,32835,Orange,28.526294,-81.468897,condo,2.0,2.0,1062.0,5832.0,1997.0,Active,210000,2025-01-08T00:00:00.000Z,108,12.25486757159303
"3315-Parkchester-Square-Blvd,-Apt-102,-Orlando,-FL-32835","3315 Parkchester Square Blvd, Apt 102, Orlando, FL 32835",3315 Parkchester Square Blvd,Apt 102,Orlando,FL,32835,Orange,28.508553,-81.471408,condo,4.0,2.0,1489.0,11761.0,2000.0,Active,300000,2025-01-08T00:00:00.000Z,108,12.611541086966115
