id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,bedrooms,bathrooms,squarefootage,lotsize,yearbuilt,status,price,listeddate,daysonmarket,log_price
"10430-Pearson-Ave,-Orlando,-FL-32827","10430 Pearson Ave, Orlando, FL 32827",10430 Pearson Ave,,Orlando,FL,32827,Orange,28.353481,-81.253103,single_family,6.0,4.0,3892.0,6199.0,2024.0,Active,1143619,2024-07-22T00:00:00.000Z,259,13.949709227909759
"8079-Nemours-Pkwy,-Orlando,-FL-32827","8079 Nemours Pkwy, Orlando, FL 32827",8079 Nemours Pkwy,,Orlando,FL,32827,Orange,28.378163,-81.258403,townhouse,3.0,2.0,1650.0,3919.0,2018.0,Active,474999,2024-07-22T00:00:00.000Z,259,13.071070083016778
"8851-Sperry-St,-Orlando,-FL-32827","8851 Sperry St, Orlando, FL 32827",8851 Sperry St,,Orlando,FL,32827,Orange,28.377135,-81.257491,single_family,5.0,3.0,2781.0,5422.0,2018.0,Active,835000,2024-08-22T00:00:00.000Z,228,13.635188201437066
"12203-Pasha-Ln,-Orlando,-FL-32827","12203 Pasha Ln, Orlando, FL 32827",12203 Pasha Ln,,Orlando,FL,32827,Orange,28.389285,-81.267938,single_family,3.0,3.0,2005.0,6751.0,2011.0,Active,655000,2024-08-22T00:00:00.000Z,228,13.39239204133378
"7573-Laureate-Blvd,-Unit-1301,-Orlando,-FL-32827","7573 Laureate Blvd, Unit 1301, Orlando, FL 32827",7573 Laureate Blvd,Unit 1301,Orlando,FL,32827,Orange,28.368067,-81.269463,condo,2.0,2.0,1386.0,1598.0,2018.0,Active,335000,2024-08-22T00:00:00.000Z,228,12.721888795877375
"11886-Nautica-Dr,-Orlando,-FL-32827","11886 Nautica Dr, Orlando, FL 32827",11886 Nautica Dr,,Orlando,FL,32827,Orange,28.394416,-81.267463,townhouse,3.0,3.0,1810.0,4327.0,2007.0,Active,485000,2024-09-09T00:00:00.000Z,210,13.091906231773164
"10068-Fiddley-Aly,-Orlando,-FL-32827","10068 Fiddley Aly, Orlando, FL 32827",10068 Fiddley Aly,,Orlando,FL,32827,Orange,28.35500518,-81.25711925,single_family,5.0,4.0,3103.0,4800.0,2025.0,Active,910396,2024-08-25T00:00:00.000Z,225,13.721636047093941
"8039-Northlake-Pkwy,-Orlando,-FL-32827","8039 Northlake Pkwy, Orlando, FL 32827",8039 Northlake Pkwy,,Orlando,FL,32827,Orange,28.419345,-81.273719,single_family,4.0,3.0,2704.0,6001.0,2013.0,Active,599000,2024-09-24T00:00:00.000Z,195,13.303018546545275
"10138-Chiltern-Garden-Dr,-Orlando,-FL-32827","10138 Chiltern Garden Dr, Orlando, FL 32827",10138 Chiltern Garden Dr,,Orlando,FL,32827,Orange,28.418635,-81.260844,single_family,5.0,4.0,3660.0,16988.0,2025.0,Active,3295000,2024-09-18T00:00:00.000Z,201,15.007917029408835
"14315-Sapelo-Beach-Dr,-Orlando,-FL-32827","14315 Sapelo Beach Dr, Orlando, FL 32827",14315 Sapelo Beach Dr,,Orlando,FL,32827,Orange,28.356886,-81.242276,townhouse,3.0,2.0,1652.0,2110.0,2022.0,Active,469000,2024-09-19T00:00:00.000Z,200,13.058360179622305
"13163-Mcmillan-Dr,-Orlando,-FL-32827","13163 Mcmillan Dr, Orlando, FL 32827",13163 Mcmillan Dr,,Orlando,FL,32827,Orange,28.355769,-81.252556,single_family,4.0,3.0,3452.0,8736.0,2023.0,Active,974500,2024-09-26T00:00:00.000Z,193,13.789680824096491
"8643-Farthington-Way,-Orlando,-FL-32827","8643 Farthington Way, Orlando, FL 32827",8643 Farthington Way,,Orlando,FL,32827,Orange,28.419656,-81.26817,single_family,5.0,6.0,5487.0,11326.0,2025.0,Active,4660950,2024-09-26T00:00:00.000Z,193,15.354730062534118
"14663-Englert-Aly,-Orlando,-FL-32827","14663 Englert Aly, Orlando, FL 32827",14663 Englert Aly,,Orlando,FL,32827,Orange,28.361066,-81.263369,single_family,4.0,3.0,2098.0,5399.0,2020.0,Active,974900,2024-09-27T00:00:00.000Z,192,13.790091206363067
"9752-Laurel-Berry-Dr,-Orlando,-FL-32827","9752 Laurel Berry Dr, Orlando, FL 32827",9752 Laurel Berry Dr,,Orlando,FL,32827,Orange,28.359423,-81.251506,single_family,5.0,4.0,4596.0,12632.0,2024.0,Active,2599000,2024-10-03T00:00:00.000Z,186,14.770637698386924
"11874-Aurelio-Ln,-Orlando,-FL-32827","11874 Aurelio Ln, Orlando, FL 32827",11874 Aurelio Ln,,Orlando,FL,32827,Orange,28.391001,-81.27188,single_family,4.0,3.0,3053.0,6499.0,2013.0,Active,832999,2024-10-15T00:00:00.000Z,174,13.632788921148979
"13758-Tybee-Beach-Ln,-Orlando,-FL-32827","13758 Tybee Beach Ln, Orlando, FL 32827",13758 Tybee Beach Ln,,Orlando,FL,32827,Orange,28.355576,-81.247636,single_family,6.0,4.0,5286.0,7211.0,2024.0,Active,1350000,2024-10-17T00:00:00.000Z,172,14.115615891155079
"8282-Tavistock-Lakes-Blvd,-Orlando,-FL-32827","8282 Tavistock Lakes Blvd, Orlando, FL 32827",8282 Tavistock Lakes Blvd,,Orlando,FL,32827,Orange,28.36925,-81.263379,townhouse,3.0,2.0,1945.0,5703.0,2014.0,Active,515000,2024-10-16T00:00:00.000Z,173,13.151924121391561
"14234-Lanikai-Beach-Dr,-Orlando,-FL-32827","14234 Lanikai Beach Dr, Orlando, FL 32827",14234 Lanikai Beach Dr,,Orlando,FL,32827,Orange,28.356366,-81.243672,single_family,3.0,2.0,2627.0,3834.0,2022.0,Active,740000,2024-10-18T00:00:00.000Z,171,13.51440681653079
"9964-Rodbell-St,-Orlando,-FL-32827","9964 Rodbell St, Orlando, FL 32827",9964 Rodbell St,,Orlando,FL,32827,Orange,28.353507,-81.25248,townhouse,3.0,2.0,2079.0,3360.0,2025.0,Active,584990,2024-10-26T00:00:00.000Z,163,13.279351741480264
"13010-Stoddart-Ave,-Orlando,-FL-32827","13010 Stoddart Ave, Orlando, FL 32827",13010 Stoddart Ave,,Orlando,FL,32827,Orange,28.380258,-81.254614,single_family,4.0,3.0,2781.0,10454.0,2019.0,Active,994900,2024-10-22T00:00:00.000Z,167,13.81039851370309
"8701-Coco-Plum-Pl,-Orlando,-FL-32827","8701 Coco Plum Pl, Orlando, FL 32827",8701 Coco Plum Pl,,Orlando,FL,32827,Orange,28.428385,-81.265882,single_family,3.0,2.0,2935.0,8823.0,2002.0,Active,949000,2024-10-25T00:00:00.000Z,164,13.76316513133229
"10552-Pearson-Ave,-Orlando,-FL-32827","10552 Pearson Ave, Orlando, FL 32827",10552 Pearson Ave,,Orlando,FL,32827,Orange,28.353136,-81.25248,single_family,5.0,3.0,3910.0,6199.0,2024.0,Active,1049624,2024-10-26T00:00:00.000Z,163,13.863943515485865
"9934-Fiddley-Aly,-Orlando,-FL-32827","9934 Fiddley Aly, Orlando, FL 32827",9934 Fiddley Aly,,Orlando,FL,32827,Orange,28.352052,-81.253936,single_family,5.0,4.0,3466.0,4819.0,2024.0,Active,949943,2024-10-26T00:00:00.000Z,163,13.764158314470839
"3000-Cashmere-Dr,-Orlando,-FL-32827","3000 Cashmere Dr, Orlando, FL 32827",3000 Cashmere Dr,,Orlando,FL,32827,Orange,28.43151,-81.346332,single_family,3.0,2.0,1222.0,10890.0,1961.0,Active,359999,2024-11-08T00:00:00.000Z,150,12.793859310432293
"8677-Pinter-St,-Orlando,-FL-32827","8677 Pinter St, Orlando, FL 32827",8677 Pinter St,,Orlando,FL,32827,Orange,28.369212,-81.25835,single_family,4.0,3.0,2858.0,7279.0,2014.0,Active,929000,2024-11-08T00:00:00.000Z,150,13.74186509422166
"8619-Farthington-Way,-Orlando,-FL-32827","8619 Farthington Way, Orlando, FL 32827",8619 Farthington Way,,Orlando,FL,32827,Orange,28.419278,-81.269279,single_family,4.0,3.0,4010.0,9260.0,2022.0,Active,2500000,2024-12-02T00:00:00.000Z,126,14.731801689838349
"8279-Nemours-Pkwy,-Orlando,-FL-32827","8279 Nemours Pkwy, Orlando, FL 32827",8279 Nemours Pkwy,,Orlando,FL,32827,Orange,28.380849,-81.25743,single_family,5.0,4.0,3200.0,6762.0,2018.0,Active,1025000,2024-12-05T00:00:00.000Z,123,13.840204146163925
"8664-Dubochet-St,-Orlando,-FL-32827","8664 Dubochet St, Orlando, FL 32827",8664 Dubochet St,,Orlando,FL,32827,Orange,28.361553,-81.262718,single_family,3.0,2.0,2098.0,6675.0,2019.0,Active,746500,2024-12-10T00:00:00.000Z,118,13.523152235545213
"12096-Talitha-Ln,-Orlando,-FL-32827","12096 Talitha Ln, Orlando, FL 32827",12096 Talitha Ln,,Orlando,FL,32827,Orange,28.385286,-81.272059,townhouse,3.0,3.0,1813.0,3145.0,2015.0,Active,482000,2024-12-14T00:00:00.000Z,114,13.085701467719382
"9406-Dugard-Ct,-Orlando,-FL-32827","9406 Dugard Ct, Orlando, FL 32827",9406 Dugard Ct,,Orlando,FL,32827,Orange,28.375028,-81.251883,single_family,4.0,3.0,3719.0,10454.0,2014.0,Active,1680000,2024-12-14T00:00:00.000Z,114,14.33430494661736
"13913-Hahn-Ln,-Orlando,-FL-32827","13913 Hahn Ln, Orlando, FL 32827",13913 Hahn Ln,,Orlando,FL,32827,Orange,28.366663,-81.264377,single_family,3.0,2.0,2171.0,3689.0,2012.0,Active,629995,2024-12-19T00:00:00.000Z,109,13.35346874914121
"7878-Greengard-St,-Orlando,-FL-32827","7878 Greengard St, Orlando, FL 32827",7878 Greengard St,,Orlando,FL,32827,Orange,28.367819,-81.26657,single_family,5.0,4.0,3701.0,8564.0,2017.0,Active,999999,2024-12-19T00:00:00.000Z,109,13.815510557964274
"7517-Laureate-Blvd,-Unit-4205,-Orlando,-FL-32827","7517 Laureate Blvd, Unit 4205, Orlando, FL 32827",7517 Laureate Blvd,Unit 4205,Orlando,FL,32827,Orange,28.368541,-81.270709,condo,2.0,2.0,1486.0,1602.0,2019.0,Active,370000,2024-12-30T00:00:00.000Z,98,12.821260987319457
"7573-Laureate-Blvd,-Unit-1207,-Orlando,-FL-32827","7573 Laureate Blvd, Unit 1207, Orlando, FL 32827",7573 Laureate Blvd,Unit 1207,Orlando,FL,32827,Orange,28.367859,-81.269577,condo,3.0,2.0,1799.0,6199.0,2018.0,Active,499000,2025-01-01T00:00:00.000Z,96,13.120363378739663
"19041-Blueleaf-St,-Orlando,-FL-32827","19041 Blueleaf St, Orlando, FL 32827",19041 Blueleaf St,,Orlando,FL,32827,Orange,28.351391,-81.242433,single_family,4.0,4.0,2712.0,7123.0,2023.0,Active,739900,2025-01-03T00:00:00.000Z,94,13.51427167244672
"14827-Milfoil-Ave,-Orlando,-FL-32827","14827 Milfoil Ave, Orlando, FL 32827",14827 Milfoil Ave,,Orlando,FL,32827,Orange,28.349481,-81.240268,single_family,4.0,3.0,2240.0,6729.0,2023.0,Active,680000,2025-01-05T00:00:00.000Z,92,13.429849547739444
"10097-Leland-Dr,-Orlando,-FL-32827","10097 Leland Dr, Orlando, FL 32827",10097 Leland Dr,,Orlando,FL,32827,Orange,28.421769,-81.25395,single_family,4.0,3.0,2820.0,9269.0,2006.0,Active,639000,2025-01-08T00:00:00.000Z,89,13.367661298303675
"9085-Yonath-St,-Orlando,-FL-32827","9085 Yonath St, Orlando, FL 32827",9085 Yonath St,,Orlando,FL,32827,Orange,28.371458,-81.252819,single_family,5.0,4.0,3934.0,9270.0,2017.0,Active,1200000,2025-01-08T00:00:00.000Z,89,13.997832948091215
"14025-Kauai-Dr,-Orlando,-FL-32827","14025 Kauai Dr, Orlando, FL 32827",14025 Kauai Dr,,Orlando,FL,32827,Orange,28.356871,-81.244545,single_family,4.0,3.0,2055.0,4124.0,2023.0,Active,639000,2025-01-08T00:00:00.000Z,89,13.367661298303675
"10214-Chiltern-Garden-Dr,-Orlando,-FL-32827","10214 Chiltern Garden Dr, Orlando, FL 32827",10214 Chiltern Garden Dr,,Orlando,FL,32827,Orange,28.417762,-81.260366,single_family,3.0,3.0,2438.0,10454.0,1990.0,Active,2350000,2025-01-10T00:00:00.000Z,87,14.669926311652166
"8451-Leatherleaf-Ln,-Orlando,-FL-32827","8451 Leatherleaf Ln, Orlando, FL 32827",8451 Leatherleaf Ln,,Orlando,FL,32827,Orange,28.394329,-81.267957,townhouse,3.0,3.0,1810.0,3380.0,2007.0,Active,490000,2025-01-09T00:00:00.000Z,88,13.102162710901053
"13384-Leggett-Aly,-Orlando,-FL-32827","13384 Leggett Aly, Orlando, FL 32827",13384 Leggett Aly,,Orlando,FL,32827,Orange,28.352083,-81.252772,single_family,5.0,4.0,3930.0,6662.0,2023.0,Active,1049000,2025-01-10T00:00:00.000Z,87,13.863348840666827
"6921-Arnoldson-St,-Orlando,-FL-32827","6921 Arnoldson St, Orlando, FL 32827",6921 Arnoldson St,,Orlando,FL,32827,Orange,28.37726,-81.266145,single_family,5.0,4.0,3834.0,7065.0,2021.0,Active,1199000,2025-01-11T00:00:00.000Z,86,13.99699926803766
"10079-Gobat-Aly,-Orlando,-FL-32827","10079 Gobat Aly, Orlando, FL 32827",10079 Gobat Aly,,Orlando,FL,32827,Orange,28.351404,-81.257497,single_family,6.0,5.0,3500.0,4819.0,2024.0,Active,984990,2025-01-15T00:00:00.000Z,82,13.800387783056646
"10221-Medawar-St,-Orlando,-FL-32827","10221 Medawar St, Orlando, FL 32827",10221 Medawar St,,Orlando,FL,32827,Orange,28.35158,-81.258353,single_family,5.0,4.0,2758.0,4819.0,2024.0,Active,966247,2025-01-15T00:00:00.000Z,82,13.78117580902393
"13104-Markowitz-Aly,-Orlando,-FL-32827","13104 Markowitz Aly, Orlando, FL 32827",13104 Markowitz Aly,,Orlando,FL,32827,Orange,28.354363,-81.253095,single_family,4.0,3.0,2219.0,9199.0,2023.0,Active,869900,2025-01-15T00:00:00.000Z,82,13.676134691052392
"13871-Briand-Ave,-Orlando,-FL-32827","13871 Briand Ave, Orlando, FL 32827",13871 Briand Ave,,Orlando,FL,32827,Orange,28.367827,-81.256455,single_family,5.0,4.0,3680.0,8065.0,2015.0,Active,1085000,2025-01-15T00:00:00.000Z,82,13.897091466615258
"13444-Stoddart-Ave,-Orlando,-FL-32827","13444 Stoddart Ave, Orlando, FL 32827",13444 Stoddart Ave,,Orlando,FL,32827,Orange,28.374754,-81.255668,townhouse,2.0,2.0,1644.0,3740.0,2020.0,Active,438900,2025-01-18T00:00:00.000Z,79,12.992029154097061
"9918-Fiddley-Aly,-Orlando,-FL-32827","9918 Fiddley Aly, Orlando, FL 32827",9918 Fiddley Aly,,Orlando,FL,32827,Orange,28.35517698,-81.25687787,single_family,5.0,4.0,3103.0,4800.0,2025.0,Active,917980,2025-01-20T00:00:00.000Z,77,13.729931972220681
"8465-Oak-Bluff-Dr,-Orlando,-FL-32827","8465 Oak Bluff Dr, Orlando, FL 32827",8465 Oak Bluff Dr,,Orlando,FL,32827,Orange,28.443289,-81.345096,single_family,3.0,2.0,1431.0,8255.0,1961.0,Active,384000,2025-01-21T00:00:00.000Z,76,12.85840043573314
"9133-Smithies-St,-Orlando,-FL-32827","9133 Smithies St, Orlando, FL 32827",9133 Smithies St,,Orlando,FL,32827,Orange,28.370478,-81.252261,single_family,5.0,4.0,2584.0,7301.0,2015.0,Active,819000,2025-01-21T00:00:00.000Z,76,13.615840583835682
"8226-Nemours-Pkwy,-Orlando,-FL-32827","8226 Nemours Pkwy, Orlando, FL 32827",8226 Nemours Pkwy,,Orlando,FL,32827,Orange,28.379474,-81.257252,single_family,5.0,4.0,3069.0,5467.0,2019.0,Active,940000,2025-01-22T00:00:00.000Z,75,13.753636218075409
"14789-Milfoil-Ave,-Orlando,-FL-32827","14789 Milfoil Ave, Orlando, FL 32827",14789 Milfoil Ave,,Orlando,FL,32827,Orange,28.350503,-81.240299,single_family,4.0,3.0,2632.0,6760.0,2023.0,Active,724999,2025-01-22T00:00:00.000Z,75,13.493926933836812
"9121-Laureate-Blvd,-Orlando,-FL-32827","9121 Laureate Blvd, Orlando, FL 32827",9121 Laureate Blvd,,Orlando,FL,32827,Orange,28.367665,-81.253071,townhouse,3.0,2.0,1945.0,3705.0,2015.0,Active,560000,2025-01-23T00:00:00.000Z,74,13.235693848424024
"9203-Neher-St,-Orlando,-FL-32827","9203 Neher St, Orlando, FL 32827",9203 Neher St,,Orlando,FL,32827,Orange,28.36915,-81.251548,single_family,5.0,4.0,3066.0,7477.0,2017.0,Active,1109000,2025-01-24T00:00:00.000Z,73,13.918970168045353
"12088-Uleta-Ln,-Orlando,-FL-32827","12088 Uleta Ln, Orlando, FL 32827",12088 Uleta Ln,,Orlando,FL,32827,Orange,28.38597,-81.271594,single_family,4.0,3.0,3000.0,7379.0,2015.0,Active,925000,2025-01-24T00:00:00.000Z,73,13.73755009757506
"9847-Laurel-Berry-Dr,-Orlando,-FL-32827","9847 Laurel Berry Dr, Orlando, FL 32827",9847 Laurel Berry Dr,,Orlando,FL,32827,Orange,28.359694,-81.247973,single_family,6.0,4.0,7093.0,30056.0,2024.0,Active,3500000,2025-01-24T00:00:00.000Z,73,15.068273812173887
"9062-Sperry-St,-Orlando,-FL-32827","9062 Sperry St, Orlando, FL 32827",9062 Sperry St,,Orlando,FL,32827,Orange,28.380346,-81.255194,single_family,4.0,3.0,3095.0,11761.0,2019.0,Active,959900,2025-01-26T00:00:00.000Z,71,13.774585433126271
"10175-Peebles-St,-Orlando,-FL-32827","10175 Peebles St, Orlando, FL 32827",10175 Peebles St,,Orlando,FL,32827,Orange,28.353136,-81.25248,single_family,3.0,2.0,2017.0,5616.0,2024.0,Active,699000,2025-01-28T00:00:00.000Z,69,13.457407451830088
"12161-Obelia-Ln,-Orlando,-FL-32827","12161 Obelia Ln, Orlando, FL 32827",12161 Obelia Ln,,Orlando,FL,32827,Orange,28.390768,-81.267166,single_family,3.0,2.0,2203.0,7800.0,2009.0,Active,700000,2025-01-29T00:00:00.000Z,68,13.45883704259595
"13415-Laxness-St,-Orlando,-FL-32827","13415 Laxness St, Orlando, FL 32827",13415 Laxness St,,Orlando,FL,32827,Orange,28.352051,-81.254256,single_family,4.0,3.0,2969.0,6209.0,2023.0,Active,874995,2025-01-29T00:00:00.000Z,68,13.681974593900732
"10425-Folly-Beach-Rd,-Orlando,-FL-32827","10425 Folly Beach Rd, Orlando, FL 32827",10425 Folly Beach Rd,,Orlando,FL,32827,Orange,28.355572,-81.241418,townhouse,3.0,2.0,1620.0,2100.0,2021.0,Active,460000,2025-01-29T00:00:00.000Z,68,13.038983942375959
"8136-Tavistock-Lakes-Blvd,-Orlando,-FL-32827","8136 Tavistock Lakes Blvd, Orlando, FL 32827",8136 Tavistock Lakes Blvd,,Orlando,FL,32827,Orange,28.369809,-81.264954,townhouse,2.0,2.0,1652.0,2970.0,2014.0,Active,439990,2025-01-30T00:00:00.000Z,67,12.994509551139792
"9697-Bryanston-Dr,-Orlando,-FL-32827","9697 Bryanston Dr, Orlando, FL 32827",9697 Bryanston Dr,,Orlando,FL,32827,Orange,28.420478,-81.249156,single_family,4.0,3.0,3307.0,19602.0,1996.0,Active,2490000,2025-01-30T00:00:00.000Z,67,14.727793670047236
"10875-Savona-Way,-Orlando,-FL-32827","10875 Savona Way, Orlando, FL 32827",10875 Savona Way,,Orlando,FL,32827,Orange,28.401767,-81.248874,single_family,5.0,4.0,4310.0,9615.0,2018.0,Active,1650000,2025-02-02T00:00:00.000Z,64,14.316286451937186
"8773-Silk-Bay-Pl,-Orlando,-FL-32827","8773 Silk Bay Pl, Orlando, FL 32827",8773 Silk Bay Pl,,Orlando,FL,32827,Orange,28.428297,-81.263194,townhouse,3.0,2.0,1917.0,5771.0,2004.0,Active,475000,2025-02-04T00:00:00.000Z,62,13.07107218827772
"11043-Cromwell-Rd,-Orlando,-FL-32827","11043 Cromwell Rd, Orlando, FL 32827",11043 Cromwell Rd,,Orlando,FL,32827,Orange,28.4026987,-81.26400512,single_family,5.0,6.0,6056.0,13504.0,2025.0,Active,5495000,2025-02-05T00:00:00.000Z,61,15.519349327803464
"13432-Beebe-Aly,-Orlando,-FL-32827","13432 Beebe Aly, Orlando, FL 32827",13432 Beebe Aly,,Orlando,FL,32827,Orange,28.372103,-81.256711,single_family,3.0,2.0,1984.0,6629.0,2017.0,Active,849777,2025-02-06T00:00:00.000Z,60,13.652730417883397
"11943-Iselle-Dr,-Orlando,-FL-32827","11943 Iselle Dr, Orlando, FL 32827",11943 Iselle Dr,,Orlando,FL,32827,Orange,28.393553,-81.255233,single_family,3.0,2.0,1554.0,5472.0,2011.0,Active,447000,2025-02-10T00:00:00.000Z,56,13.010316110729669
"8163-Upper-Perse-Cir,-Orlando,-FL-32827","8163 Upper Perse Cir, Orlando, FL 32827",8163 Upper Perse Cir,,Orlando,FL,32827,Orange,28.369384,-81.264758,townhouse,3.0,2.0,2006.0,3614.0,2015.0,Active,549000,2025-02-11T00:00:00.000Z,55,13.215855541983634
"18955-Rawson-St,-Orlando,-FL-32827","18955 Rawson St, Orlando, FL 32827",18955 Rawson St,,Orlando,FL,32827,Orange,28.35219,-81.241182,single_family,4.0,3.0,2920.0,7199.0,2023.0,Active,749000,2025-02-12T00:00:00.000Z,54,13.52649559761195
"11716-Astilbe-Dr,-Orlando,-FL-32827","11716 Astilbe Dr, Orlando, FL 32827",11716 Astilbe Dr,,Orlando,FL,32827,Orange,28.396947,-81.265905,single_family,2.0,2.0,1526.0,5257.0,2006.0,Active,447000,2025-02-13T00:00:00.000Z,53,13.010316110729669
"11753-Fan-Tail-Ln,-Orlando,-FL-32827","11753 Fan Tail Ln, Orlando, FL 32827",11753 Fan Tail Ln,,Orlando,FL,32827,Orange,28.396438,-81.258889,multi-family,2.0,2.0,1680.0,7085.0,2006.0,Active,500000,2025-02-13T00:00:00.000Z,53,13.122365377402328
"13270-Panama-Beach-Ct,-Orlando,-FL-32827","13270 Panama Beach Ct, Orlando, FL 32827",13270 Panama Beach Ct,,Orlando,FL,32827,Orange,28.355501,-81.251301,single_family,4.0,3.0,2326.0,9774.0,2024.0,Active,880000,2025-02-14T00:00:00.000Z,52,13.68767832281738
"13401-Panama-Beach-Ct,-Orlando,-FL-32827","13401 Panama Beach Ct, Orlando, FL 32827",13401 Panama Beach Ct,,Orlando,FL,32827,Orange,28.353681,-81.250267,single_family,4.0,3.0,2332.0,9510.0,2021.0,Active,1090000,2025-02-18T00:00:00.000Z,48,13.901689171636098
"7845-Dausset-St,-Orlando,-FL-32827","7845 Dausset St, Orlando, FL 32827",7845 Dausset St,,Orlando,FL,32827,Orange,28.379719,-81.259077,single_family,4.0,3.0,2774.0,5999.0,2018.0,Active,920000,2025-02-20T00:00:00.000Z,46,13.732130035981154
"8517-Karrer-Ter,-Orlando,-FL-32827","8517 Karrer Ter, Orlando, FL 32827",8517 Karrer Ter,,Orlando,FL,32827,Orange,28.371519,-81.259087,single_family,5.0,4.0,4039.0,2811.0,2026.0,Active,2100000,2025-02-22T00:00:00.000Z,44,14.557448378884015
"14218-Lanikai-Beach-Dr,-Orlando,-FL-32827","14218 Lanikai Beach Dr, Orlando, FL 32827",14218 Lanikai Beach Dr,,Orlando,FL,32827,Orange,28.356517,-81.243799,single_family,3.0,2.0,2216.0,3831.0,2023.0,Active,649000,2025-02-24T00:00:00.000Z,42,13.38318953651709
"8614-Hata-St,-Orlando,-FL-32827","8614 Hata St, Orlando, FL 32827",8614 Hata St,,Orlando,FL,32827,Orange,28.382732,-81.260448,single_family,4.0,5.0,4060.0,37897.0,2019.0,Active,1750000,2025-02-26T00:00:00.000Z,40,14.375126917328105
"10414-Folly-Beach-Rd,-Orlando,-FL-32827","10414 Folly Beach Rd, Orlando, FL 32827",10414 Folly Beach Rd,,Orlando,FL,32827,Orange,28.355091,-81.241397,townhouse,3.0,2.0,1620.0,2100.0,2021.0,Active,479000,2025-02-26T00:00:00.000Z,40,13.079457964073546
"7517-Laureate-Blvd,-Unit-4303,-Orlando,-FL-32827","7517 Laureate Blvd, Unit 4303, Orlando, FL 32827",7517 Laureate Blvd,Unit 4303,Orlando,FL,32827,Orange,28.368288,-81.270699,condo,2.0,2.0,1549.0,6199.0,2019.0,Active,375000,2025-02-27T00:00:00.000Z,39,12.834683971615659
"9686-Cypress-Pine-St,-Orlando,-FL-32827","9686 Cypress Pine St, Orlando, FL 32827",9686 Cypress Pine St,,Orlando,FL,32827,Orange,28.426055,-81.268218,townhouse,3.0,2.0,1932.0,2640.0,2002.0,Active,454997,2025-02-28T00:00:00.000Z,38,13.02804830231903
